head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
pa:12802,-0.049381801,-0.238736792,0.141966256,0.165100295,0.359356368,0.188436874,0.074545462,-0.429686956,0.267500578,-0.017848209,-0.002634609,0.276081147,-0.529436576,0.15454743,0.25897182,-0.137706343
pa:12803,-0.050859994,-0.254741098,0.248339178,0.128792433,0.278310946,0.1986195,0.139627163,-0.339731196,0.296348624,-0.019020584,-0.107407681,0.287358188,-0.548930558,0.16086007,0.269491615,-0.142544025
pa:12804,-0.049899888,-0.249877941,0.234455914,0.071370666,0.258730682,0.200505778,0.116654822,-0.444318058,0.276504932,-0.018849805,0.001182818,0.281103871,-0.536217213,0.157270405,0.263517532,-0.138928774
pa:12805,-0.047557773,-0.237168739,0.181822655,0.042352652,0.29033136,0.150979224,0.108417623,-0.407875679,0.28137557,-0.017288343,-0.001659682,0.266158741,-0.579792586,0.14897008,0.249574292,-0.224675019
pa:12806,-0.050623176,-0.246866947,0.255029069,0.135198318,0.257680685,0.189582763,0.065381841,-0.335059835,0.368552659,-0.019366878,-0.011305345,0.286595341,-0.545862388,0.16035425,0.268647007,-0.14132753
pa:12807,-0.050053432,-0.246985652,0.238080002,0.143914,0.289168102,0.194495759,0.076251245,-0.331375867,0.36412616,-0.019137381,-0.021562435,0.283922748,-0.540672392,0.158821686,0.266077374,-0.140175277
pa:12808,-0.046773163,-0.225212993,0.209402228,0.119447406,0.276287286,0.155553459,0.119090504,-0.351505226,0.326823697,0.039763355,-0.087068279,0.262838077,-0.606036886,0.147118488,0.246454209,-0.126414241
pa:12809,-0.050008336,-0.254329063,0.2130934,0.132786734,0.264918571,0.192769641,0.072876148,-0.36418393,0.368856286,-0.01975298,-0.003905449,0.285009897,-0.54049151,0.159377674,0.267017493,-0.134053117
pa:12810,-0.048611968,-0.244005778,0.241364835,0.125766932,0.249342989,0.193819966,0.073536305,-0.327326919,0.254247484,-0.017659919,-0.196075158,0.272222363,-0.606870963,0.152480121,0.255404593,-0.132124745
pa:12811,-0.050074154,-0.241630774,0.222701312,0.152918757,0.261704964,0.188965717,0.045895673,-0.384342747,0.354405456,-0.019133115,0.003130662,0.283174506,-0.539318501,0.158425369,0.265475804,-0.139629818
pa:12812,-0.050790734,-0.255059279,0.143818133,0.056352551,0.283109713,0.201797654,0.079058208,-0.448434553,0.282354494,-0.018820228,-0.000935893,0.286379457,-0.547840932,0.160272318,0.268587329,-0.142268269
pa:12813,-0.048381149,-0.232708507,0.213085464,0.109582144,0.368456964,0.174710991,0.173812085,-0.323964147,0.32696241,-0.017612252,-0.055182742,0.270855152,-0.530858558,0.151708144,0.254110855,-0.177830612
pa:12814,-0.052203168,-0.231521673,0.16950834,0.065464405,0.268002977,0.201171765,0.079499212,-0.346863034,0.378137966,-0.019788509,-0.019802841,0.295031312,-0.563254107,0.165141772,0.276640064,-0.140896636
pa:12815,-0.051523829,-0.245791197,0.240432111,0.082104698,0.270069509,0.145872127,0.100352478,-0.3402266,0.37357847,-0.019694017,-0.021840416,0.290792304,-0.554384098,0.162697996,0.272610092,-0.138663984
pa:12816,-0.050523901,-0.2554588,0.241654319,0.099519909,0.292746002,0.147064379,0.151063908,-0.335016876,0.353387129,-0.018926657,-0.05163617,0.284974747,-0.543828099,0.159409612,0.267058907,-0.141081122
pa:12817,-0.050289818,-0.245514985,0.243968801,0.116386471,0.257221418,0.184800317,0.095115113,-0.347869198,0.37300777,-0.019821039,-0.004297988,0.286468499,-0.544149473,0.160231191,0.268405478,-0.135382175
pa:12818,-0.049791387,-0.247576541,0.216970698,0.174064634,0.293300318,0.180142674,0.060359183,-0.440151239,0.257814737,-0.018405106,-0.001098236,0.279397462,-0.534543256,0.156414133,0.262010748,-0.138838935
pa:12819,-0.051317028,-0.229869313,0.214996848,0.150808461,0.266923992,0.194222528,0.039034891,-0.340919345,0.371142474,-0.019343624,-0.009144695,0.289826614,-0.553132327,0.162195754,0.271722885,-0.143314796
pa:12820,-0.04800513,-0.240488202,0.187158106,0.04140524,0.275416447,0.158810165,0.093079381,-0.330360508,0.338958834,-0.017380145,-0.002315325,0.268513466,-0.598778118,0.150357266,0.251854426,-0.228841563
pa:12821,-0.051452596,-0.238176351,0.209821315,0.114113092,0.296396038,0.127539303,0.056174138,-0.351428648,0.373085675,-0.019542105,-0.007373024,0.290997975,-0.555183618,0.162810333,0.272784462,-0.139093305
pa:12822,-0.049903307,-0.27321611,0.186683843,0.067188069,0.260255892,0.257954019,0.077750368,-0.442511942,0.258860057,-0.018427659,-0.008602614,0.280704202,-0.53741646,0.157141939,0.263282608,-0.135341957
pa:12823,-0.051492485,-0.246204938,0.242919159,0.141009878,0.257427167,0.19153238,0.033949133,-0.341567369,0.346447336,-0.019216585,-0.072581745,0.28991185,-0.55366106,0.162206363,0.271771181,-0.143669294
pa:12824,-0.049332912,-0.240647436,0.241375897,0.144240069,0.316262162,0.182925023,0.162087726,-0.329172139,0.351466814,-0.018352045,-0.01550314,0.277211944,-0.530054594,0.155195331,0.259959912,-0.137485852
pa:12825,-0.050241099,-0.243520896,0.125345485,0.057479289,0.337662668,0.205445438,0.077963024,-0.418370346,0.316194803,-0.018400077,-0.008978603,0.281072998,-0.538345505,0.1573725,0.26356573,-0.135546738
pa:12826,-0.0211427,-0.249108793,0.168945074,0.057072204,0.233922977,0.178988286,0.08131823,-0.349906088,0.34700348,-0.019493047,-0.077230295,0.295024436,-0.577712966,0.165144915,0.276681819,-0.196268075
pa:12827,-0.051321502,-0.260137216,0.228843864,0.073313786,0.259199311,0.23154809,0.078755668,-0.340582101,0.327215965,-0.019584559,-0.095806735,0.290482586,-0.553839183,0.162586365,0.272382351,-0.143442203
pa:12828,-0.036989997,-0.209130662,0.192787668,0.00657223,0.244529949,0.165328124,0.25692075,-0.378032209,0.243553636,0.076038836,-0.025464351,0.270492963,-0.614981781,0.151498109,0.253756917,-0.131068399
pa:12829,-0.052092054,-0.282698994,0.253862244,0.157631936,0.248450474,0.264529086,0.031446754,-0.347965075,0.260165396,-0.018604957,-0.101767868,0.251956679,-0.55746232,0.162645294,0.272426733,-0.144902944
pa:12830,-0.052402972,-0.240956768,0.246216786,0.103509197,0.265441913,0.186479862,0.204531781,-0.350273317,0.260444915,-0.019066554,-0.024169199,0.294061732,-0.565346342,0.164660013,0.275796811,-0.141609617
pa:12831,-0.050949794,-0.245228704,0.152217102,0.136333955,0.317080689,0.186914224,0.021357237,-0.446007029,0.254026864,-0.018462254,-0.002505624,0.284738713,-0.54577745,0.159456459,0.267074252,-0.141681182
pa:12832,-0.051790837,-0.257193127,0.256542717,0.116629424,0.27277134,0.191181406,0.094285516,-0.345324798,0.281504687,-0.019124354,-0.132353489,0.290251516,-0.557809324,0.162474995,0.272204078,-0.140145864
pa:12833,-0.050126681,-0.242573178,0.195503773,0.036389276,0.239379938,0.134703847,0.078557661,-0.33551208,0.321721914,-0.017985405,-0.076204861,0.279810866,-0.607669652,0.156688588,0.262475482,-0.232970504
pa:12834,-0.052487951,-0.261369813,0.224696193,0.015574771,0.222123443,0.189490226,0.189721931,-0.373708038,0.262368972,-0.019094334,-0.057957994,0.293934808,-0.578755833,0.164598478,0.275718329,-0.142379642
pa:12835,-0.04985482,-0.251864433,0.228019769,0.052146729,0.239072328,0.194384625,0.109857401,-0.401155803,0.348740231,-0.019426013,0.003988778,0.284481424,-0.540843481,0.159116147,0.266562707,-0.14001041
pa:12836,-0.049520417,-0.249177973,0.227244153,0.088045166,0.247800705,0.188657966,0.073785519,-0.416095804,0.338789513,-0.019542378,0.00562371,0.283520423,-0.538347062,0.158540548,0.265698113,-0.139159352
pa:12837,-0.05048689,-0.249852666,0.248342169,0.13818682,0.260802042,0.186008302,0.085281204,-0.333922954,0.36923399,-0.019343697,-0.021579179,0.286378846,-0.545387484,0.160194635,0.268377293,-0.136155975
pa:12838,-0.050383022,-0.250798331,0.198137148,0.075158761,0.257169554,0.198819779,0.07629024,-0.44975291,0.287252709,-0.019151588,0.002079301,0.285002503,-0.543320801,0.159437635,0.267139218,-0.140706605
pa:12839,-0.050614436,-0.240003662,0.151004579,0.113048698,0.324981299,0.200346952,0.019265938,-0.443081135,0.265331757,-0.018320642,-0.002293087,0.283402304,-0.543162052,0.158657807,0.265805492,-0.14107314
pa:12840,-0.049238576,-0.271950229,0.218423892,0.095397488,0.261529093,0.254373803,0.105389829,-0.438449254,0.243384959,-0.018146857,-0.022420703,0.277411892,-0.532695987,0.155307098,0.260151427,-0.133308023
pa:12841,-0.046694434,-0.231956639,0.213865992,0.076105511,0.296519798,0.178400108,0.233701506,-0.370737255,0.235360727,0.07402861,-0.024337152,0.261311167,-0.5944896,0.146297638,0.245052689,-0.12668665
pa:12842,-0.049639057,-0.242858262,0.247254938,0.149755369,0.222254747,0.19406675,-0.028565312,-0.33299828,0.342326011,-0.017851801,-0.039326003,0.277410863,-0.568790003,0.155328418,0.260220916,-0.211797616
pa:12843,-0.049518697,-0.242620488,0.248023044,0.148193912,0.273121269,0.190171561,0.114733791,-0.44126332,0.254486606,-0.018418226,-0.007924862,0.278433719,-0.532492226,0.155807106,0.261037773,-0.133840854
pa:12844,-0.050819715,-0.246213285,0.245388382,0.08823583,0.261805805,0.193770459,0.115371125,-0.334671064,0.362330303,-0.019769554,-0.051716883,0.288410432,-0.548307773,0.161315363,0.270287237,-0.141923639
pa:12845,-0.050215034,-0.269668794,0.244169044,0.157325653,0.237094935,0.230991807,-0.01260369,-0.349287187,0.35367082,-0.018214578,-0.002395727,0.281077201,-0.538822613,0.157389696,0.263646918,-0.140070408
pa:12846,-0.050322846,-0.244245638,0.231942373,0.106043101,0.257506222,0.195503637,0.075491967,-0.362933055,0.368450181,-0.019554496,0.003953269,0.285990449,-0.543714587,0.159960816,0.268043779,-0.140762737
pa:12847,-0.048075908,-0.26084935,0.230092204,0.134577794,0.355488476,0.227928068,0.077252888,-0.420359785,0.239776574,-0.017404503,-0.009084307,0.268447459,-0.514633836,0.150298769,0.251768785,-0.129736616
pa:12848,-0.052957944,-0.288176113,0.226703278,0.090397469,0.266681513,0.173453629,0.154373758,-0.350759575,0.257153107,-0.019695641,0.00050908,0.297870989,-0.568991947,0.166724554,0.279265051,-0.14742548
pa:12849,-0.051115438,-0.26060383,0.190771463,0.106586442,0.267985613,0.199366295,0.077446394,-0.338215527,0.374535241,-0.019581075,-1.60E-06,0.289829643,-0.551931889,0.162097474,0.271646799,-0.14286311
pa:12850,-0.049927399,-0.24957988,0.241371548,0.113571596,0.256575904,0.196784641,0.074570455,-0.359849564,0.367204909,-0.019663604,0.004320332,0.284527418,-0.5406014,0.159144192,0.266650452,-0.139895406
pa:12851,-0.047862641,-0.239704325,0.198651498,0.068040508,0.29395569,0.138764673,0.121258272,-0.320882351,0.314772776,-0.017459861,-0.067845361,0.268467296,-0.598567595,0.150370333,0.251875684,-0.228963424
pa:12852,-0.051316202,-0.250350769,0.250784376,0.15417338,0.287344794,0.186948062,0.090836714,-0.341097941,0.294216948,-0.018923229,-0.108727957,0.288401369,-0.551612853,0.161478614,0.270482771,-0.143113076
pa:12853,-0.05131351,-0.233431256,0.237340613,0.079506039,0.287995222,0.131288123,0.141148911,-0.340719547,0.36901048,-0.019214778,-0.006965892,0.288794933,-0.551451597,0.161670609,0.27081496,-0.143067748
pa:12854,-0.049660045,-0.250484204,0.237712881,0.092798371,0.253015668,0.193977375,0.080723941,-0.449162721,0.27631552,-0.019079076,-0.006475886,0.282684514,-0.538386883,0.158120565,0.264900881,-0.134399265
pa:12855,-0.047436073,-0.237363283,0.216216477,0.073757022,0.241312484,0.180675422,0.095144989,-0.416251528,0.252923461,0.02141292,-0.094301186,0.265893971,-0.609288637,0.148852869,0.249357479,-0.128201096
pa:12856,-0.055151246,-0.23920622,0.225421182,0.15098578,0.212725676,0.163930125,0.066605791,-0.364576664,0.267895228,-0.020477232,-0.024823307,0.309271171,-0.593434621,0.17307698,0.290001217,-0.14824478
pa:12857,-0.049637724,-0.248241391,0.253019879,0.111175819,0.265076168,0.192579498,0.064357299,-0.444680041,0.270298102,-0.018754164,-0.00709081,0.280455047,-0.535233947,0.156940512,0.262904577,-0.134000497
pa:12858,-0.047001161,-0.242514896,0.20729999,0.100565032,0.301331065,0.149310365,0.113861424,-0.31343653,0.333703008,-0.017166817,-0.011162238,0.263335385,-0.588578716,0.14740869,0.246965555,-0.226541822
pa:12859,-0.050114282,-0.253147825,0.219396251,0.037421505,0.240964389,0.193825153,0.122167786,-0.427421944,0.318881839,-0.018936583,0.001341096,0.283601962,-0.540953113,0.158667077,0.265826083,-0.140278402
pa:12860,-0.05037096,-0.236268503,0.174673849,0.086278021,0.271559387,0.204008223,0.076522522,-0.353341537,0.369625904,-0.01958816,-0.062913194,0.286874336,-0.563741422,0.160436918,0.26885611,-0.136107877
pa:12861,-0.049834796,-0.248657431,0.246762939,0.176056612,0.289662147,0.191021184,0.060945878,-0.332232318,0.357721682,-0.01862379,-0.013468646,0.280956088,-0.536950567,0.157284539,0.263476304,-0.139314947
pa:12862,-0.051946896,-0.210604097,0.145935671,0.129706896,0.330171057,0.194064343,-0.001643102,-0.348093322,0.365042351,-0.018855781,-0.002957782,0.289704136,-0.555403105,0.162198444,0.271689777,-0.144346132
pa:12863,-0.05003487,-0.255754062,0.234291528,0.119884628,0.252143463,0.194199672,0.037224451,-0.381772064,0.356052246,-0.019325277,0.002671542,0.283584604,-0.539815241,0.158669056,0.265841013,-0.139908109
pa:12864,-0.049884329,-0.247091784,0.223551861,0.152159723,0.265414619,0.193467113,0.062710511,-0.365236391,0.362720171,-0.019386529,0.003626386,0.283487477,-0.539029638,0.158569415,0.265696934,-0.139686735
pa:12865,-0.049987988,-0.245137569,0.243581106,0.113310629,0.27391721,0.191809227,0.142457128,-0.331793986,0.364395522,-0.01932343,-0.032245206,0.284327048,-0.541628622,0.159086381,0.266510534,-0.135270096
pa:12866,-0.049502358,-0.272808616,0.219913973,0.099967532,0.254809443,0.25932119,0.09168242,-0.438064783,0.245047701,-0.018248946,-0.00857841,0.278318349,-0.53289387,0.155845385,0.26107882,-0.133961398
pa:12867,-0.050827569,-0.257177699,0.181214813,0.039606102,0.237455478,0.201457781,0.077997854,-0.432609559,0.323065034,-0.019312639,0.000887245,0.287353055,-0.548303396,0.160827835,0.269431464,-0.142308187
pa:12868,-0.051130239,-0.254095657,0.246486457,0.136832987,0.291218333,0.190954067,0.148960481,-0.341847727,0.278967692,-0.018812057,-0.109554404,0.28713391,-0.549272849,0.160725061,0.269270106,-0.142678219
pa:12869,-0.049144843,-0.245534148,0.228825129,0.076413315,0.271269657,0.189427914,0.108091354,-0.410963614,0.337632871,-0.01948745,0.0066915,0.280731048,-0.532178741,0.156893796,0.262926116,-0.137340472
pa:12870,-0.010883355,-0.246613191,0.217122857,0.043652505,0.230172373,0.164587019,0.092860869,-0.34360589,0.343080516,-0.0187794,-0.069775052,0.288753216,-0.577703112,0.161665732,0.270798729,-0.209157174
pa:12871,-0.049666601,-0.250415832,0.20124098,0.130265872,0.267128517,0.193895015,0.075239031,-0.443278944,0.290755968,-0.019143074,0.002512791,0.28187796,-0.536564369,0.157723996,0.26426072,-0.138813032
pa:12872,-0.048350896,-0.248007597,0.243973156,0.134253972,0.282246061,0.195806448,0.123997125,-0.383598548,0.344808181,-0.019103317,-0.003717718,0.276158502,-0.524289176,0.154401409,0.258709075,-0.12998837
pa:12873,-0.050791889,-0.246570586,0.243642098,0.122611297,0.307754976,0.184324532,0.163106529,-0.337144007,0.302978824,-0.018556807,-0.098354295,0.283751141,-0.543171198,0.158870852,0.266111108,-0.14089297
pa:12874,-0.048819609,-0.266259931,0.244874574,0.159751879,0.281585936,0.236624197,0.084815465,-0.338594559,0.35100723,-0.018246773,0.000419835,0.27510609,-0.52546214,0.153934638,0.257916734,-0.136259143
pa:12875,-0.04791517,-0.209496861,0.131224,0.152680771,0.269010448,0.177252591,0.07475189,-0.396362485,0.304891022,0.033871628,-0.001909854,0.268326682,-0.6148395,0.150217394,0.25168682,-0.129460682
pa:12876,-0.048056509,-0.231851995,0.195384797,0.03821563,0.317782743,0.111894881,0.239347311,-0.342125561,0.241973616,0.019769845,-0.091337879,0.268737498,-0.611355667,0.150516627,0.252127287,-0.130278534
pa:12877,-0.051090168,-0.2459401,0.180216274,0.074899819,0.257676788,0.196561814,0.078158537,-0.456051747,0.275967441,-0.019053121,0.000750963,0.287634121,-0.54913173,0.160944355,0.269703745,-0.142287363
pa:12878,-0.050581378,-0.256826078,0.213114213,0.143323598,0.260466047,0.198539205,0.016948109,-0.363827096,0.361054245,-0.018962024,0.000332146,0.285191261,-0.544632889,0.159585913,0.267355188,-0.141348717
pa:12879,-0.049851955,-0.248611886,0.243394407,0.109388005,0.285772771,0.198779081,0.10914117,-0.330504674,0.36596394,-0.019341397,-0.016080418,0.283743997,-0.54001476,0.15871868,0.265929373,-0.139918128
pa:12880,-0.050858108,-0.238894798,0.223568448,0.133008449,0.264554545,0.180032624,0.125999416,-0.443157002,0.248230894,-0.018950523,-3.85E-05,0.285421663,-0.545370357,0.159764126,0.267626803,-0.141361455
pa:12881,-0.034793336,-0.257105353,0.235421321,0.032395254,0.163134121,0.17344729,0.083846308,-0.387764581,0.366079592,-0.019184595,-0.009606376,0.294214788,-0.563578485,0.164744795,0.275957206,-0.142036817
pa:12882,-0.051624661,-0.253089355,0.258201058,0.146201851,0.273063532,0.190007383,0.040789441,-0.345126043,0.298141331,-0.018928351,-0.112479712,0.289947002,-0.555063014,0.162314715,0.271876744,-0.139535573
pa:12883,-0.049545331,-0.249150081,0.251021356,0.125809201,0.253221007,0.19014489,0.072768065,-0.371742373,0.361052108,-0.01945949,-0.004821695,0.282846089,-0.53751474,0.158181225,0.265069581,-0.133785452
pa:12884,-0.049416425,-0.241286858,0.233729242,0.109645817,0.277591397,0.18492644,0.101463068,-0.362968191,0.36802807,-0.019870298,-0.003227567,0.283810675,-0.537922125,0.158628208,0.265779771,-0.133533735
pa:12885,-0.049933749,-0.252593438,0.236909041,0.129232101,0.291800551,0.196847124,0.131670831,-0.329600722,0.352159083,-0.019074716,-0.05256001,0.282505145,-0.538119132,0.158064353,0.264824939,-0.139161008
pa:12886,-0.050540562,-0.242122015,0.231073116,0.142794748,0.260949456,0.187481284,0.060782962,-0.352548107,0.368348385,-0.01943191,0.002065301,0.286401239,-0.545803646,0.160243572,0.268491328,-0.141610685
pa:12887,-0.034593156,-0.20461581,0.110978661,0.084742885,0.276485083,0.085525433,0.140416345,-0.363359656,0.240401892,-0.019384293,-0.003697764,0.199151149,-0.688051427,0.169342435,0.283626766,-0.146809504
pa:12888,-0.046849821,-0.23332432,0.207357424,0.099301896,0.360337722,0.080831529,0.253536339,-0.314665169,0.235995882,-0.016863742,-0.00306861,0.26172388,-0.5801951,0.146563619,0.245539387,-0.218977046
pa:12889,-0.050601013,-0.253892681,0.255928978,0.161240481,0.265397413,0.192976783,0.05749894,-0.334216884,0.352571408,-0.019118636,-0.051572123,0.284282017,-0.54268277,0.159075838,0.266532944,-0.140710482
pa:12890,-0.050205289,-0.248885777,0.171076856,0.101967706,0.272903281,0.184314476,0.07504834,-0.426832853,0.328833778,-0.019438946,0.00387138,0.284852741,-0.541822155,0.159321139,0.26698804,-0.140361482
pa:12891,-0.050063099,-0.242621723,0.237432759,0.103957992,0.272876328,0.18775028,0.194615099,-0.424898993,0.248932256,-0.018182003,-0.00205077,0.280567682,-0.537492769,0.157094824,0.263128319,-0.139595491
pa:12892,-0.052026485,-0.238336137,0.100126638,0.026260402,0.27802158,0.192362475,0.081387205,-0.452831038,0.285721218,-0.018842695,-0.024200049,0.291456698,-0.561180366,0.16320897,0.27341069,-0.141268342
