PA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F0,LABEL
3360,-0.209441,0.529713,0.430902,0.951133,0.266115,-0.259714,0.249317,0.394819,-0.184331,-0.377632,A
3361,0.246799,-0.113429,0.090734,-0.176557,0.245203,-0.194877,1.041529,-0.106061,0.424918,-0.89852,E
3362,0.385324,-0.229303,-3.208442,-2.638336,0.248667,-1.038897,-0.138962,-2.238654,-0.664742,-1.04194,A
3363,-0.013984,-0.318606,0.48456,-0.219666,0.167858,-0.66966,-0.023351,0.334843,0.00372,-0.417196,F
3364,0.120372,-0.009961,0.271697,-0.867011,0.156667,2.090133,1.124786,-0.421958,-0.372396,1.304327,A
3365,0.103368,-0.347587,0.222373,1.549886,0.153903,0.068236,0.236513,1.800106,0.515218,0.016282,A
3366,0.044599,0.457709,0.312216,0.010678,0.244405,1.730983,0.294253,-1.320285,-0.840937,1.412236,A
3367,0.092377,-0.105225,0.435438,-0.212119,0.256049,0.581158,0.404246,1.311414,1.00608,-0.392955,A
3368,0.102971,0.306069,0.148736,-0.034527,0.235091,0.606225,0.505398,-0.746239,0.109814,-0.418803,A
3369,0.121417,0.620215,0.167705,0.941246,0.261718,0.440044,0.234949,0.891185,0.179882,0.461282,A
3370,0.943834,-0.480749,0.362554,-1.261871,0.721343,-1.276975,-1.102448,0.374824,1.666745,-0.877287,I
3371,0.089516,-0.141875,0.224631,-0.312616,0.261718,0.497532,-0.116409,1.28381,0.802224,0.746773,G
3372,0.523885,0.030695,-0.058379,-1.720515,-1.515197,0.013361,0.394319,1.648806,0.37097,-0.299354,F
3373,-0.235758,0.504273,0.404278,0.082305,0.172971,-0.748162,0.490143,1.081475,0.682886,-0.494447,E
3374,0.212581,0.37156,0.145386,-0.019601,0.261718,-0.432661,0.516087,0.188035,0.241822,-0.575797,G
3375,-0.012758,-0.131046,-3.177496,-1.077332,0.074811,-0.353291,-2.995771,-0.345318,0.030258,-1.819819,F
3376,-2.574084,-0.03995,0.277768,-3.022399,0.07712,-1.595273,-0.123032,1.140514,-2.957539,-1.698131,H
3377,0.861489,-0.031666,0.44423,0.975291,0.255682,-0.437632,-0.166241,0.883445,0.254472,-0.568587,A
3378,0.140297,-0.348295,0.303564,0.804456,-1.049904,1.642673,0.547234,0.14654,0.029224,0.936493,A
3379,-2.812358,0.478734,-3.187239,-2.340455,-3.85045,-3.709466,-2.695743,0.089275,-1.861845,-3.002752,A
3380,-0.152652,0.002676,0.590212,-1.667223,0.087021,0.294928,0.801548,-0.520046,-0.509152,0.186901,A
3381,0.124461,0.288189,0.210797,-0.521394,-0.896509,0.110713,0.370411,-0.510919,0.113092,-0.268637,G
3382,0.233186,-0.320152,0.462414,-1.117208,0.230138,-0.170349,0.370167,-0.362628,-0.067416,0.263711,F
3383,-0.57663,-0.18142,0.331498,0.182682,0.259331,1.424731,0.056663,-1.176125,0.686194,1.267336,E
3384,0.343269,0.513303,-0.016564,-2.554192,0.23094,-1.104727,-3.049464,0.588557,0.160852,-1.820818,F
3385,-0.330018,-0.289258,0.56675,1.429264,-0.178478,-0.519391,-3.556379,0.762412,0.255451,-1.005781,X
3386,-0.251276,-0.250779,0.127477,0.793782,0.246455,0.94793,0.144519,0.411538,0.194998,0.466086,A
3387,-0.363306,-0.338705,0.371067,1.068459,0.180831,0.307261,-0.308,1.217078,0.217808,0.393057,E
3388,0.356526,0.358365,0.18192,0.129286,0.260479,-0.47398,0.496259,0.472826,-0.289392,-0.473413,A
3389,0.348942,-2.41374,-2.328602,-1.72212,0.380194,0.002447,-0.287684,1.329339,0.891043,-0.167253,A
3390,0.549699,-0.062954,0.295165,-2.177931,0.267102,0.272836,2.53265,-2.756574,-0.307896,-0.178997,E
3391,0.223772,-0.088086,0.032794,-0.686363,0.267675,-0.100883,0.503256,-0.817425,-0.088323,-0.193724,E
3392,0.027758,0.301969,-0.105561,1.530619,-0.561718,0.405193,0.523298,1.733849,0.209588,-0.330852,F
3393,-0.346748,0.04466,0.249947,-0.233795,0.234476,0.802357,0.114975,1.60752,1.276506,0.74708,E
3394,-3.498799,-0.566031,0.139604,-5.440122,0.976743,-1.993114,-1.0039,-1.016716,1.763672,-0.233313,I
3395,-0.257971,0.059784,0.260431,0.518829,0.259315,-0.607703,0.40485,1.110262,0.278705,-0.844948,F
3396,0.167323,0.600323,-0.01669,-0.311378,0.261718,0.650124,-0.01192,0.523494,-0.515,0.551294,F
3397,0.171426,0.158516,0.162775,-0.312493,0.247561,-0.204948,-2.530975,0.295296,0.307351,-2.221383,A
3398,0.084122,0.089424,-0.018809,1.028002,0.243848,0.350811,0.435457,0.829659,-0.205183,0.039608,A
3399,0.081204,0.498603,0.265483,-0.002567,0.251454,-1.153563,0.546331,-2.605747,-2.920934,-1.348218,F
3400,-0.374784,-1.221523,0.562859,1.034848,0.613373,0.583034,-1.099983,0.923208,-0.3504,1.576505,X
3401,-0.142174,-0.058326,0.266221,0.051846,0.261718,0.382578,0.163406,-0.457875,-0.243519,0.079641,A
3402,0.115723,-0.100117,0.386312,0.189059,0.230992,-0.697818,0.623101,-2.183573,-2.477158,-0.567058,A
3403,1.019049,0.211237,-0.155578,-0.311855,0.261718,-0.10066,0.824939,0.528441,-0.014959,0.073949,A
3404,-0.041523,0.147057,0.122975,1.345934,0.262834,0.281569,0.627858,1.148254,-0.172695,0.306991,A
3405,-0.1225,-0.132837,0.319,0.816638,0.240042,0.814227,0.250415,0.125503,0.189413,0.836395,H
3406,-0.009442,-0.30699,-3.187952,-1.098299,0.100892,-0.22372,-2.699543,0.162863,-0.026857,-1.905663,A
3407,-0.360287,-0.034072,0.167641,1.141554,0.261718,-0.066009,0.566887,0.77617,1.776213,-0.225026,X
3408,0.494979,-0.521111,0.127597,-0.932531,0.967293,-1.652183,-1.235115,-1.419365,-1.56845,-0.539672,I
3409,0.112348,0.862906,0.117154,0.474879,0.159377,0.156927,0.227379,0.325651,-0.12272,-0.133717,F
3410,0.386152,0.484276,0.107877,0.005493,-0.894155,-0.068972,0.219991,0.519206,-0.067862,0.24634,F
3411,0.144706,0.372508,0.383168,0.268758,0.246105,1.355848,0.071905,0.031806,-0.458644,1.563936,H
3412,0.223367,0.303842,0.308403,0.560944,0.251688,0.353742,-0.004427,0.120226,-0.040504,0.463746,A
3413,-0.20112,-0.322244,0.433891,1.406914,0.797987,0.492844,-1.873739,0.301164,0.522761,1.54594,Y
3414,-0.008285,-0.373357,0.474576,0.047296,0.261718,1.060479,0.189987,-0.836383,-0.748405,0.828159,A
3415,0.179362,-0.318896,0.120919,-0.57896,-0.899698,-0.008305,-0.132657,-0.135948,0.542198,0.256273,A
3416,0.018674,-0.10682,0.359023,0.245508,0.243756,-0.119354,0.675132,-0.19553,0.095168,-0.051255,F
3417,-0.26485,0.233159,0.137605,-0.060296,0.255434,1.395793,0.223392,-0.92174,-0.202589,1.11202,A
3418,0.109038,0.381692,-0.026599,0.116488,0.230573,-0.584723,-0.147392,-0.296146,-0.41943,-0.600714,F
3419,0.319836,0.00333,-3.211362,-2.837809,0.262549,-1.055484,0.38518,0.161392,-0.142196,-0.499231,A
3420,-0.193565,-0.054142,0.342474,2.215402,0.182776,1.691478,0.616298,0.138304,1.34114,1.327368,X
3421,0.29953,-0.069194,-0.034531,-0.449471,0.161273,0.780371,0.688684,0.525132,-0.127333,0.466546,A
3422,-0.054167,0.669039,-0.077896,-0.009956,0.263484,-0.434598,0.551368,1.002786,0.601193,-0.54222,G
3423,-3.498799,3.700937,0.421033,-1.088221,-4.922215,-0.13466,0.193144,-0.031454,0.314168,-0.61579,A
3424,0.027356,-0.417775,0.019108,-0.032603,0.261718,-0.538522,0.167886,0.22678,-0.036387,-0.354584,A
3425,0.073205,-0.306199,0.477719,0.172902,0.249305,-1.417785,-0.067261,-0.567918,-0.996344,-1.11597,A
3426,-0.340186,0.081563,0.011743,0.694625,0.244281,0.453082,0.70466,-0.271577,0.418656,0.321275,G
3427,0.020835,-0.143338,0.283698,-0.410721,0.248349,-0.64919,-0.042646,0.346317,0.041022,-0.552603,G
3428,0.015001,0.348916,0.242358,-0.21364,-1.142252,-0.984736,0.107993,0.062583,0.479734,0.240697,E
3429,0.128664,-0.272412,0.386684,0.304088,0.157065,0.219112,-3.096704,0.575501,-0.132162,-1.718553,F
3430,0.019174,0.30006,0.264027,-0.197333,-1.138371,-1.07579,0.083888,0.817641,0.668083,-1.098154,E
3431,0.374839,-0.329805,0.424806,-0.017678,-0.920145,-0.476049,0.096808,0.8304,0.026202,0.249909,E
3432,0.41329,-0.016973,0.087473,-0.215855,0.261718,-0.790797,0.397708,-1.42303,-0.433109,-1.159516,H
3433,-0.786262,0.053313,0.332387,0.185801,0.259755,1.35222,0.388932,-1.25403,0.137669,1.136419,D
3434,-0.172556,-0.176209,0.328212,0.811849,0.261718,0.108861,0.251284,0.29644,0.533957,-0.062837,F
3435,0.229196,0.19,0.50883,-1.293205,0.235418,-0.699528,-0.049404,-0.525097,0.888163,-0.499413,H
3436,-0.325603,-0.268491,0.263049,-1.904197,-1.056843,-2.993776,-2.741752,-0.998749,-2.211508,-0.464298,A
3437,0.122319,-0.180383,0.128072,0.368423,0.234182,1.005153,0.413844,0.075462,-0.124498,0.788457,A
3438,-0.03124,0.061733,0.365458,1.283147,0.17234,0.522883,0.127778,0.66076,2.40993,0.539218,X
3439,-0.128501,-0.217754,-3.210528,-0.717651,0.14977,-0.268568,0.395017,0.51734,0.285065,-0.477993,F
3440,-0.038659,0.325112,0.075548,-0.567541,-0.899151,0.705948,0.146604,-1.387526,-0.017977,1.353462,G
3441,0.647198,-0.441622,0.058993,0.716749,0.966875,-0.188457,-1.807537,-0.032598,1.292328,0.818065,I
3442,0.030558,0.09835,0.035766,-0.079095,0.15923,-0.309713,0.140367,-0.145898,0.313272,-0.233009,F
3443,-2.80201,0.537789,-3.204755,-2.326642,-3.846491,-3.220721,-5.928211,-0.253333,-1.961789,-4.909637,A
3444,-0.101113,-0.136289,0.370259,-1.286532,0.261572,-0.169072,0.284802,1.210105,0.575966,0.049672,E
3445,0.062814,-0.228756,0.422275,1.401819,0.24291,0.467512,0.237829,1.616958,0.870416,0.429843,A
3446,0.317632,-0.081526,0.360309,-0.61924,0.261718,0.49136,0.142649,-0.620929,0.140745,-0.39645,A
3447,-0.218403,0.077541,0.313656,-0.672554,0.244764,0.159278,0.213891,0.233722,-0.595718,-0.136636,E
3448,-0.720382,-0.318494,-3.210528,0.625815,0.267872,0.523659,0.521568,0.758519,0.631286,0.002639,W
3449,-0.258877,-0.118422,0.212235,0.161634,0.249395,0.347439,0.224135,0.034657,-1.211579,-0.016299,A
3450,0.453777,0.605135,0.207539,-0.88781,0.261718,-0.139456,0.534496,0.955482,-0.132142,-0.347542,F
3451,-0.165521,0.061515,0.116342,0.554017,0.253141,-0.339348,0.051994,1.732025,0.673026,-0.591252,E
3452,0.040021,0.065052,0.328632,-0.713816,-1.79307,0.37136,0.599536,1.559691,-0.255937,0.933809,F
3453,0.018316,-0.465271,0.375306,0.122656,0.076756,-0.460785,0.180902,0.290521,0.389448,-0.428581,A
3454,-0.115983,0.095621,0.194447,0.036515,0.253817,-1.030558,0.133677,0.339209,0.802807,-1.000212,H
3455,-0.10772,0.341973,0.111831,0.204187,0.261718,0.218608,0.501574,0.313241,0.240416,0.146012,A
3456,-0.000503,0.100585,0.149865,-0.614939,-1.056894,1.944385,0.37546,-0.306263,-0.674583,1.439587,A
3457,0.17819,0.360469,-0.016227,-0.34141,0.261718,0.252554,0.037568,0.407416,-0.124817,0.515994,F
3458,0.646567,-0.132021,-3.048304,0.627545,0.974856,-1.097675,-0.12491,-1.889962,0.427993,-1.126452,I
3459,0.026648,0.184002,0.503739,1.486791,0.17234,0.778144,0.411007,1.209768,2.199756,1.014678,X
3460,0.486093,-0.437843,0.128281,0.541977,0.976743,-0.211788,-1.548128,0.066536,1.177164,1.123032,I
3461,-0.205664,0.025649,0.368605,-0.039193,0.251606,-0.025606,0.33797,-0.667279,0.09535,-0.092929,A
3462,0.79891,-0.49361,0.143939,0.982481,0.976099,-0.584672,-0.868233,1.248783,1.659748,0.67942,I
3463,-0.28088,0.044524,0.570376,0.875401,0.547215,0.367075,-1.178481,0.935283,2.472318,0.375382,X
3464,-0.23428,0.03409,0.435339,0.009759,0.167072,-0.613381,0.241645,0.16163,0.200456,-0.325064,A
3465,-0.035384,-0.538852,0.25448,1.326017,0.263741,0.82975,0.651651,0.755364,-0.310812,0.588785,A
3466,0.217008,0.26758,0.165112,-0.123675,0.262081,-1.073628,0.272142,-0.219538,0.470052,-1.083857,C
3467,0.326186,-0.191781,0.504489,-2.176172,0.261718,-0.4291,0.351983,0.514462,0.640966,-0.282891,A
3468,-0.417921,0.261805,0.298003,0.638182,0.22865,-0.088398,0.050512,0.757737,1.069018,0.018819,E
3469,-0.267642,-0.070089,0.166134,-0.435777,0.261718,-0.796665,0.523494,-0.432326,0.43481,-0.234562,E
3470,-0.012507,-0.100284,0.384151,0.95145,0.261718,0.766746,0.41455,0.40189,-0.388073,0.863707,F
3471,5.764014,0.20307,0.398995,-2.116212,-1.35918,-1.123228,-2.718403,-2.057245,-1.695823,-0.820571,A
3472,0.865999,0.038076,-0.063855,0.935756,0.233361,1.106142,0.235567,-0.280221,0.206062,0.823909,A
3473,0.14159,-0.350418,0.101445,-0.039891,0.255011,0.552014,-0.044308,-0.187533,-0.53991,0.850203,F
3474,0.692393,-0.227991,0.175385,-0.88018,0.976743,-0.757919,-1.332906,-0.164714,0.873219,0.792029,I
3475,0.173524,0.237719,0.212988,-0.068272,0.175334,0.428813,0.41435,0.156252,0.003322,0.30097,A
3476,0.25139,-0.315212,0.251923,0.291987,0.230542,-0.470126,0.127721,0.893998,0.59586,-0.841771,F
3477,0.610465,-2.348241,0.157299,0.74988,1.040065,-0.934199,-0.810076,0.368259,0.909344,-0.287918,I
3478,-0.024131,-0.168364,0.383489,0.938899,0.258989,0.490185,-0.035888,0.710586,0.084839,0.015059,A
3479,0.1038,0.261972,0.128471,-0.183006,0.243694,-0.699244,0.149958,0.533779,0.200895,-0.411608,A
3480,-0.033558,0.139232,0.50485,1.527015,0.178564,1.055951,0.193543,0.105487,-1.010334,0.805385,A
3481,0.209875,0.091965,0.304172,0.496406,0.235625,0.314243,1.20056,0.109017,-0.138059,0.15422,A
3482,0.082479,-0.367969,0.253786,-0.513048,0.261718,-0.086181,0.562072,-0.001063,0.239733,0.231136,F
3483,0.213412,-0.28489,0.210872,-0.628333,0.251949,0.405923,-0.150945,-0.963593,-0.613229,0.518207,F
3484,-0.071072,-0.385494,0.357046,0.270358,0.261718,0.00829,0.561559,0.552339,0.004194,-0.020752,A
3485,-0.046821,0.143981,0.190043,1.17061,-1.266877,-0.394902,0.376501,1.173692,0.675216,-0.790293,E
3486,0.201584,0.339137,0.218144,-0.320545,0.261718,-0.667046,0.221464,-0.103383,0.130059,-0.57071,G
3487,0.178783,0.096518,0.175355,-0.319774,0.241013,-0.132716,0.090168,0.861183,0.458914,-0.046471,A
3488,-0.035841,0.063746,0.194659,-0.108517,0.234555,0.837881,-0.117584,-1.033975,-0.600475,0.041919,G
3489,0.22186,0.577308,0.250015,0.183802,0.261718,-0.687173,0.41128,0.344783,0.136314,-0.604288,F
3490,0.738568,-0.118776,0.015767,0.623393,0.948082,-1.126432,-1.034088,0.644739,0.944905,-0.395474,I
3491,0.130292,0.870736,-3.210528,0.062493,0.261718,0.412821,0.387891,0.954757,0.577979,0.1473,A
3492,-2.521293,-0.370273,-2.357323,-0.77921,0.17234,-0.600763,-0.055567,-2.680108,-0.866834,-0.365121,F
3493,0.130292,0.870736,-3.210528,0.062493,0.261718,0.441483,0.473446,1.08422,0.674859,0.03902,A
3494,-0.157391,-0.050648,0.075749,-0.16616,-0.980585,-0.793838,0.301271,0.044401,0.048381,-0.760974,F
3495,0.062183,0.420086,-3.18996,-0.837272,0.088546,2.721778,0.366355,-1.431696,-1.503747,1.535006,D
3496,-3.498799,-0.136631,-3.19695,-0.285836,-4.922215,0.466615,0.177521,0.597279,-0.928177,0.238673,A
3497,0.372355,0.01025,0.292106,0.216115,0.257938,0.479581,0.136796,-0.883595,-0.315608,0.109026,A
3498,0.145782,-0.693262,0.471877,-1.251425,0.261718,-0.55644,0.238621,-0.522888,0.43232,-0.621616,H
3499,0.113484,-0.385627,-3.186833,-2.191989,0.363476,-0.758674,0.520268,-0.140124,0.07705,-0.823192,F
3500,-0.348379,-0.020932,0.242578,-0.230978,0.23776,-0.289749,-0.30945,1.460379,1.395605,0.619352,G
3501,0.037056,-0.340805,0.169099,-0.662309,0.186253,0.025369,0.452008,0.698751,0.105895,-0.062048,F
3502,0.025159,0.365397,0.302763,-0.046799,0.261718,0.171219,0.383693,-0.149049,-0.655216,0.169381,A
3503,0.104309,-0.379197,0.085652,0.148623,0.232942,0.47435,2.648518,-1.483493,-1.654311,-0.205736,A
3504,0.331237,-0.02558,0.103398,0.825446,0.253159,-0.737828,-0.272288,-0.589478,-0.81098,-0.446713,A
3505,0.164969,0.553095,-0.105983,0.019341,0.229904,-0.477444,0.391487,0.030797,-0.001343,-0.560131,F
3506,0.285294,0.135883,0.307986,-0.421204,-1.049722,-0.237208,-0.071866,-1.052931,-1.083173,-0.613785,A
3507,0.034808,-0.075612,0.255687,-0.781029,0.252728,4.171589,0.729776,-2.142237,-3.171757,4.046066,F
3508,0.878873,-0.293718,0.083755,-1.351749,0.965664,-1.022193,-1.242752,0.740407,1.36647,-0.124438,I
3509,-0.480818,-0.297002,0.441328,-0.064438,0.262343,-0.288254,0.08005,0.71437,0.903614,-0.314338,A
3510,-0.254461,-0.341661,-1.665249,0.377654,0.355162,-0.072247,0.247136,1.508953,1.003996,0.045504,E
3511,0.132346,0.066345,0.28486,0.555259,-1.145729,0.241413,-0.027535,0.02636,0.018227,0.077554,A
3512,0.267045,0.675787,0.130051,1.050058,0.261718,1.095044,0.419396,-0.972854,-0.834502,0.734541,A
3513,-3.498799,10.667511,-3.210528,0.100274,-4.922215,1.052373,-0.150471,1.583516,-1.013157,-0.371765,A
3514,-0.135058,-0.090059,0.057763,1.052505,0.173802,0.56643,0.685863,-0.031834,-0.476812,-0.175526,E
3515,0.100149,-0.382179,0.258215,-0.622277,0.235993,0.449868,0.322335,-0.153702,-0.748477,0.342309,F
3516,-3.498799,-0.080668,0.16902,-0.308096,-4.922215,-0.23263,0.180936,0.42479,0.125264,-0.205765,A
3517,0.248113,0.359727,0.293673,-0.215847,0.240112,-0.416417,0.240702,0.35361,0.103394,-0.343698,A
3518,0.137251,-0.131154,0.593264,0.571781,0.601539,0.485655,-1.601526,1.642439,1.841833,1.591893,Y
3519,0.117623,0.0296,0.102207,-0.46391,0.261718,-1.049467,0.174845,-1.373448,0.232048,-0.737574,F
3520,0.011349,0.362773,0.410222,0.777817,-1.363252,0.335202,0.128038,0.856927,0.227643,0.041822,F
3521,-0.038245,0.116288,0.184468,0.818839,0.260956,0.307799,0.810094,0.638797,-0.341909,0.172288,A
3522,0.848924,-0.141728,0.150961,-1.973751,0.619595,-2.528282,-1.420329,-1.119688,-0.04033,-1.274389,I
3523,0.254653,-0.66069,0.262793,-0.151136,0.176579,-0.948023,0.208913,0.868145,0.725045,-0.988045,E
3524,-0.315311,-0.393092,0.200297,1.09094,0.170225,-0.347072,0.269759,1.551024,0.925664,0.431484,E
3525,0.010949,0.283836,-3.210528,-1.122376,-0.721442,0.377948,0.535781,0.589428,-0.043213,0.224776,A
3526,0.333754,-0.114725,0.542681,-2.187167,0.230598,-0.982619,0.732409,-0.826918,-1.744776,-0.781667,E
3527,0.109116,0.038384,0.345826,-0.382377,0.261718,-0.314936,-0.137042,-0.421364,1.038534,-0.320233,H
3528,0.004867,0.108311,0.263177,0.612144,0.26246,0.022038,0.370551,0.508823,0.380509,0.221339,A
3529,0.173382,2.682108,0.079941,-1.531789,0.000852,-0.481651,0.285276,0.614953,0.02815,-0.478175,G
3530,0.82869,-0.281566,0.181075,-1.844343,0.955552,-1.738789,-1.415818,-2.004843,-1.154956,-1.033193,I
3531,-0.273209,-0.175233,0.268858,-0.913826,0.163519,1.340477,0.230634,-1.643143,-1.060573,1.19917,A
3532,0.00366,0.018413,0.297463,-0.110319,0.254519,-0.804122,0.111927,-0.258179,-0.152295,-0.829399,F
3533,-0.345044,-0.075571,0.54702,1.854255,-1.271439,0.493425,-1.312834,-0.337628,1.92424,1.539625,X
3534,0.244677,0.115033,0.123129,0.277169,0.25038,0.097725,-0.079536,0.22747,-0.326962,0.097294,F
3535,0.044977,0.294332,-0.087668,-0.942981,-0.181317,-1.241785,0.631907,-2.168039,-3.396157,-1.551905,F
3536,-0.103217,-0.332824,0.727739,0.766845,0.810777,-1.359045,-1.451529,-1.217442,-1.064339,-0.252927,Y
3537,-0.032739,0.307105,0.204223,-1.141463,-0.712285,0.432964,0.529942,-1.194702,-0.330884,0.587291,A
3538,0.088115,-0.363338,0.280315,-0.456498,0.238377,-0.060197,-0.176366,-0.541536,-0.217716,0.312839,F
3539,0.040738,0.099602,0.04734,-0.651444,0.177529,0.991071,-0.559997,-0.69357,0.002122,-0.162584,A
3540,0.50743,0.165259,0.378267,-0.642536,0.264669,-1.03629,0.489652,0.859306,-2.29524,-1.323789,F
3541,0.031038,-0.022792,0.206927,-0.136683,0.157529,0.874494,0.245608,0.076276,0.2351,0.601094,A
3542,0.31106,0.303095,-0.005256,1.043793,0.169882,-0.814771,0.089109,-0.072094,-0.404726,-0.258147,A
3543,0.052806,0.394401,0.203455,0.012388,0.18186,-0.976813,0.561199,0.613077,0.257272,-0.997967,A
3544,0.105198,-0.448876,0.183827,1.224301,0.187891,-0.527546,0.130373,0.740073,0.258579,-0.133993,A
3545,0.060159,-1.043992,-3.210528,-0.859134,0.152018,2.067171,0.242385,-1.413066,-0.562126,1.933509,A
3546,0.007123,-0.349207,0.402427,0.928494,0.261718,0.971797,0.437567,0.387719,-0.389195,0.712025,F
3547,0.158726,0.007465,0.275541,-0.548071,0.261718,-0.849362,0.299722,0.052055,0.323186,-0.802679,A
3548,-0.167449,-0.274696,0.455219,1.400808,0.789701,0.459336,-0.636546,-0.210915,0.58919,0.990532,Y
3549,0.026851,0.637821,0.161352,-0.121554,0.15543,-0.3361,0.31855,-0.251105,-0.358662,-0.217489,A
3550,0.233059,0.295107,-3.183625,-0.368901,0.261718,0.565498,0.493502,-0.266869,0.077489,0.587636,A
3551,-0.192006,-0.153484,0.368495,1.279507,0.246754,1.255285,-0.29788,0.804771,0.870547,1.558548,X
3552,0.481295,-0.31112,0.054858,-0.01162,0.976743,-0.905387,-1.113909,-0.13233,1.666707,-0.265096,I
3553,0.139809,-0.361651,0.378862,1.046844,0.07593,-0.036487,0.140559,1.073374,0.574438,0.181024,A
3554,0.36228,0.22537,0.083843,-1.537683,0.261718,-0.181935,0.453042,0.325769,-0.639465,-0.365723,A
3555,0.03195,0.233128,0.211937,-0.901946,0.168906,-1.464959,0.399078,-0.81369,0.231308,-1.337294,F
3556,-0.277055,-0.251983,-3.203415,1.957926,0.261718,1.580348,0.308231,1.862577,2.142411,1.376024,X
3557,0.121227,0.073073,0.332472,-1.427948,0.230501,-1.378105,-0.003893,-1.140029,0.873317,-0.677839,H
3558,0.119669,0.018122,0.227953,0.822848,-0.98801,0.059427,0.56369,0.838195,0.223259,-0.387456,A
3559,0.262793,-0.245116,0.166203,-1.095966,0.183087,-0.096892,-0.124982,0.772485,-0.122535,-0.268104,F
3560,-0.056847,0.203065,0.411926,0.138083,0.254155,-0.059638,0.185174,-0.148292,-0.098451,-0.159491,F
3561,-0.213653,0.356012,0.628138,-0.829378,0.257754,1.000882,0.105131,0.240252,-0.377306,1.04361,A
3562,-0.328185,-0.261575,0.578411,2.235328,0.256567,-0.35227,-0.656267,1.458192,1.989526,-0.104183,X
3563,0.021702,-0.065945,0.187545,-0.122019,0.242439,-0.879283,-0.003843,-0.293412,0.018691,-0.697167,F
3564,-0.039817,-0.208689,0.069632,1.906201,0.251393,-1.215617,0.265435,0.424348,0.641786,0.055054,G
3565,0.054644,-0.053358,0.412841,0.419603,0.24625,-0.601052,0.085755,-0.523421,-0.16299,-0.144962,F
3566,-3.498799,-0.566031,0.139604,-5.440122,0.976743,-1.612982,-1.269541,-1.114987,-0.068861,-1.223877,I
3567,0.323682,-0.968428,0.547583,-2.27108,0.100614,-0.837429,0.546769,-2.574844,-2.05384,-0.920556,X
3568,-0.000672,-0.201358,0.131451,0.34283,0.261718,-0.557656,0.175842,-0.089431,-0.437075,-0.294946,F
3569,0.101034,-0.267283,0.156455,0.195556,0.149845,-0.023079,-2.808117,0.336397,0.460668,-1.797707,A
3570,0.231332,-0.025743,0.252185,0.306015,0.267083,-0.062388,0.391214,0.6381,0.171809,-0.105299,F
3571,-0.412837,-0.707352,0.356544,1.604166,-0.989576,0.827601,-0.1151,0.867551,0.902721,0.031696,E
3572,-0.097694,-0.143166,0.690618,0.862935,0.810155,0.338419,-1.820801,0.364194,0.580671,0.832401,Y
3573,-0.567562,-0.078557,0.032058,0.041285,0.235027,-0.082218,0.387467,-0.263774,0.463472,-0.169163,H
3574,0.065785,-0.242423,0.315254,-0.420793,-1.08927,-0.868714,-0.100855,-1.201087,-1.090127,-0.981828,A
