Color,fixed acidity2,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
Red,6.8,0.64,0.14,2.1,0.059,5.0,14.0,0.997048,3.31,0.59,9.6,5
Red,7.0,0.59,0.07,2.16,0.078,3.0,19.0,0.996163,3.45,0.64,10.7,5
White,8.4,0.24,0.31,10.01,0.044,35.0,148.0,0.996201,3.23,0.45,9.7,6
White,8.0,0.21,0.49,2.56,0.051,21.0,159.0,0.991052,3.1,0.47,9.2,5
White,7.4,0.25,0.34,1.34,0.038,23.0,77.0,0.990063,3.1,0.32,11.5,6
White,6.8,0.26,0.3,8.42,0.046,55.0,197.0,0.995711,3.16,0.46,10.0,5
White,6.3,0.18,0.17,11.32,0.079,16.0,171.0,0.994382,3.29,0.36,10.7,5
Red,8.0,0.33,0.47,1.95,0.06,5.0,139.0,0.991316,3.33,0.76,9.5,5
White,6.1,0.29,0.58,12.56,0.197,75.0,116.0,0.995639,3.14,0.4,9.1,5
Red,8.3,0.4,0.4,1.71,0.078,12.0,109.0,0.994656,3.4,0.53,9.2,6
Red,6.6,0.47,0.5,1.55,0.085,5.0,41.0,0.999386,3.17,0.63,9.5,5
White,6.1,0.59,0.3,0.8,0.069,27.0,183.0,0.994053,3.12,0.4,9.2,5
Red,8.0,0.57,0.04,2.63,0.069,2.0,94.0,0.996761,3.24,0.78,11.8,5
White,8.4,0.41,0.31,1.8,0.034,31.0,179.0,1.00042,3.45,0.82,9.5,5
White,9.1,0.26,0.12,1.23,0.037,46.0,115.0,0.994207,3.26,0.55,9.5,5
Red,10.5,0.24,0.49,2.09,0.074,56.0,20.0,0.997969,3.21,0.72,11.0,7
White,6.7,0.18,0.23,1.35,0.053,34.0,64.0,0.991706,3.33,0.47,10.5,5
Red,8.4,0.42,0.32,13.73,0.039,21.0,134.0,0.997069,3.35,0.46,9.9,5
Red,5.1,0.18,0.24,4.66,0.077,37.0,66.0,0.999948,3.1,0.45,9.2,6
Red,7.3,0.27,0.24,1.96,0.072,5.0,11.0,0.996336,3.26,0.56,10.2,5
Red,7.4,0.55,0.19,1.76,0.078,14.0,22.0,0.997377,3.23,0.82,10.0,5
White,7.3,0.33,0.3,12.83,0.062,26.0,151.0,0.996905,3.14,0.36,10.4,5
White,6.8,0.35,0.24,8.84,0.033,19.0,72.0,0.990162,3.31,0.51,9.2,6
White,5.2,0.23,0.35,14.34,0.035,42.0,186.0,0.992568,3.32,0.5,10.3,6
Red,15.6,0.56,0.16,5.8,0.079,8.0,19.0,0.997262,3.03,0.66,9.4,6
White,5.9,0.2,0.55,14.36,0.054,53.0,169.0,0.996666,3.02,0.46,10.3,5
Red,6.4,0.62,0.22,1.6,0.047,27.0,51.0,0.993127,3.61,0.6,9.5,5
Red,7.5,0.59,0.04,1.48,0.066,10.0,42.0,0.995079,3.36,0.55,9.3,6
White,7.0,0.46,0.26,6.44,0.041,22.0,200.0,0.992913,2.95,0.76,9.5,6
Red,7.1,0.59,0.01,2.34,0.099,16.0,42.0,0.995406,3.41,0.59,10.3,5
Red,6.5,0.62,0.34,2.69,0.051,7.0,44.0,0.994887,3.38,0.46,9.8,6
White,7.3,0.34,0.22,7.44,0.053,37.0,161.0,0.995062,2.94,0.51,9.2,6
White,6.3,0.22,0.35,4.54,0.032,14.0,138.0,0.989659,3.35,0.56,12.1,6
White,6.9,0.17,0.32,9.6,0.046,33.0,172.0,0.994982,3.04,0.32,8.9,8
White,6.9,0.47,0.34,9.0,0.096,23.0,145.0,0.995337,3.26,0.5,10.8,7
White,7.8,0.37,0.44,0.97,0.036,70.0,81.0,0.99326,3.04,0.32,9.2,5
White,6.5,0.41,0.24,6.26,0.047,40.0,140.0,0.992394,3.18,0.39,10.6,6
Red,8.3,0.59,0.23,2.12,0.075,26.0,56.0,0.997872,3.25,0.42,9.6,7
Red,9.3,0.45,0.36,1.25,0.112,25.0,178.0,0.994166,3.29,0.82,9.3,5
White,4.9,0.26,0.36,1.75,0.036,48.0,124.0,0.996791,3.23,0.72,10.1,6
White,7.8,0.28,0.35,12.94,0.05,55.0,98.0,0.998382,3.06,0.41,8.9,5
White,5.9,0.26,0.42,13.01,0.045,60.0,152.0,0.997207,3.28,0.49,9.5,6
White,5.1,0.31,0.41,1.15,0.042,45.0,70.0,0.992152,3.24,0.53,10.3,6
Red,5.2,0.61,0.05,2.08,0.153,12.0,27.0,0.993954,3.56,0.82,11.1,5
White,6.4,0.12,0.33,6.16,0.03,30.0,113.0,0.991821,3.34,0.35,10.0,7
White,6.6,0.28,0.41,11.76,0.053,60.0,240.0,0.998381,3.32,0.52,8.8,5
White,7.4,0.16,0.21,4.61,0.05,27.0,127.0,0.998612,3.28,0.49,9.4,5
White,6.5,0.36,0.26,8.09,0.116,36.0,208.0,0.995336,3.22,0.49,9.4,8
White,6.8,0.23,0.29,7.08,0.066,57.0,107.0,0.991671,3.48,0.59,13.0,5
White,7.6,0.12,0.34,4.39,0.042,44.0,111.0,0.995476,3.09,0.48,8.8,6
White,6.2,0.21,0.24,6.69,0.046,38.0,123.0,0.995587,3.2,0.49,12.2,5
White,6.9,0.2,0.26,2.31,0.053,30.0,88.0,0.995086,3.0,0.48,10.2,5
White,7.6,0.21,0.35,1.09,0.036,10.0,135.0,0.99278,3.09,0.64,11.5,5
White,6.5,0.22,0.25,1.88,0.038,30.0,163.0,0.997556,3.25,0.36,9.0,6
White,6.5,0.33,0.2,1.98,0.057,33.0,162.0,0.991901,3.41,0.47,9.4,5
White,7.4,0.31,0.3,5.06,0.047,58.0,106.0,0.997135,3.22,0.59,9.9,5
White,7.1,0.19,0.36,9.33,0.033,25.0,114.0,0.99456,3.1,0.59,10.4,7
White,7.0,0.19,0.49,6.71,0.039,36.0,89.0,0.993688,3.43,0.56,11.0,6
White,7.4,0.53,0.29,16.71,0.045,21.0,198.0,0.998817,3.07,0.5,9.4,6
Red,7.0,0.74,0.24,6.3,0.085,21.0,64.0,0.995395,2.99,0.55,11.1,6
White,7.2,0.38,0.36,4.63,0.045,29.0,151.0,0.996298,3.41,0.52,9.6,7
White,6.8,0.24,0.3,8.08,0.047,29.0,182.0,0.998046,3.33,0.49,9.8,7
White,8.1,0.23,0.4,7.88,0.046,53.0,180.0,0.999437,3.12,0.47,9.4,6
White,6.8,0.22,0.32,7.78,0.062,47.0,180.0,0.995432,3.23,0.44,9.5,5
White,4.9,0.24,0.37,2.75,0.044,45.0,146.0,0.998431,3.22,0.54,10.0,8
Red,6.6,0.73,0.0,1.88,0.07,7.0,24.0,0.995818,3.46,0.67,9.7,6
White,7.3,0.25,0.27,8.3,0.051,60.0,134.0,0.996478,3.14,0.47,10.5,6
Red,8.8,0.42,0.06,3.16,0.067,24.0,41.0,0.996901,3.34,0.54,10.5,6
Red,6.8,1.03,0.14,2.9,0.056,30.0,93.0,0.99319,3.39,0.52,9.4,5
Red,8.0,0.53,0.28,1.29,0.076,21.0,119.0,0.998273,3.22,0.46,10.6,5
White,9.4,0.16,0.31,1.6,0.092,21.0,77.0,0.997358,3.36,0.56,9.3,6
White,5.7,0.26,0.19,12.44,0.039,49.0,181.0,0.99858,3.31,0.54,9.5,6
Red,6.2,0.36,0.24,2.01,0.076,32.0,27.0,0.994689,3.52,0.49,11.3,5
White,7.4,0.26,0.22,18.03,0.052,35.0,98.0,0.996236,3.1,0.71,9.6,6
White,10.0,0.25,0.45,14.02,0.045,39.0,171.0,0.998269,3.18,0.49,9.1,6
Red,11.1,0.34,0.39,2.35,0.05,5.0,29.0,0.99654,3.11,0.48,10.0,7
White,6.8,0.37,0.15,1.24,0.051,25.0,108.0,0.989994,3.12,0.54,10.2,7
White,7.0,0.18,0.3,2.53,0.051,33.0,220.0,0.993966,3.31,0.59,10.1,6
Red,8.6,0.78,0.01,2.69,0.081,9.0,19.0,0.996766,3.41,0.49,9.5,5
White,6.6,0.18,0.31,20.83,0.043,40.0,174.0,0.99345,3.22,0.49,10.0,5
White,7.2,0.39,0.43,8.69,0.037,25.0,124.0,0.991629,3.34,0.63,12.8,6
White,6.4,0.21,0.19,1.26,0.036,49.0,173.0,0.995274,3.16,0.47,9.9,5
White,6.8,0.23,0.57,1.46,0.065,58.0,160.0,0.992142,3.16,0.5,9.5,6
White,6.7,0.16,0.16,10.21,0.064,23.0,145.0,0.993101,3.26,0.72,9.8,6
White,7.4,0.19,0.49,20.29,0.085,33.0,191.0,0.995362,3.23,0.6,9.3,6
White,7.1,0.25,0.52,11.94,0.042,64.0,118.0,0.990842,3.07,0.44,11.2,5
Red,8.7,0.35,0.48,13.81,0.034,13.0,185.0,0.991697,3.25,0.69,9.5,5
White,7.2,0.26,0.0,3.58,0.066,15.0,42.0,0.990594,3.13,0.52,12.0,5
Red,7.6,0.43,0.26,1.85,0.078,24.0,47.0,0.994647,3.16,0.46,9.5,6
White,7.1,0.24,0.31,19.32,0.067,39.0,148.0,0.99862,3.18,0.52,9.2,7
Red,7.0,0.68,0.68,3.02,0.122,9.0,35.0,0.991572,3.1,0.6,13.0,7
Red,8.2,0.31,0.59,2.2,0.06,24.0,25.0,0.998078,3.16,0.8,9.2,6
White,10.0,0.34,0.48,1.69,0.079,5.0,27.0,0.995871,3.13,0.85,10.2,7
White,6.8,0.17,0.33,5.9,0.025,19.0,122.0,0.991749,3.38,0.39,12.6,6
White,6.8,0.15,0.23,11.62,0.044,47.0,183.0,0.997802,3.3,0.37,8.8,6
White,7.6,0.24,0.34,6.44,0.023,65.0,84.0,0.991272,3.18,0.5,11.3,5
Red,7.9,0.57,0.41,2.5,0.075,12.0,37.0,0.997394,3.36,0.56,10.1,7
White,7.4,0.29,0.49,3.69,0.056,56.0,177.0,0.993804,3.1,0.44,8.7,5
White,7.5,0.19,0.32,12.66,0.05,27.0,193.0,0.998974,3.16,0.49,9.1,5
Red,6.8,0.79,0.49,2.05,0.101,10.0,28.0,0.99819,3.39,0.64,10.0,5
White,6.7,0.35,0.49,8.02,0.054,28.0,149.0,0.989338,3.16,0.44,9.7,5
White,7.4,0.24,0.49,1.25,0.047,40.0,117.0,0.996455,3.05,0.79,11.0,6
Red,8.5,0.55,0.21,1.68,0.076,7.0,8.0,0.996938,3.22,0.47,9.5,5
White,6.8,0.15,0.41,12.8,0.053,68.0,214.0,0.999989,3.24,0.78,9.1,6
White,6.2,0.21,0.33,2.15,0.035,30.0,86.0,0.9936,3.16,0.56,12.3,8
White,6.8,0.17,0.49,7.74,0.043,87.0,107.0,0.998604,3.12,0.39,10.4,4
White,7.1,0.21,0.25,14.21,0.051,53.0,118.0,0.9986,3.16,0.47,9.2,7
White,7.2,0.32,0.21,5.61,0.034,29.0,122.0,0.990677,3.13,0.71,12.2,5
White,7.4,0.25,0.35,1.26,0.068,44.0,107.0,0.996084,3.24,0.46,9.1,6
White,6.6,0.28,0.46,7.39,0.046,68.0,209.0,0.996503,3.17,0.58,9.4,5
Red,6.0,0.38,0.04,2.69,0.085,15.0,18.0,0.995617,3.48,0.56,13.7,5
White,7.9,0.27,0.43,2.08,0.063,21.0,164.0,0.989542,3.06,0.47,9.2,6
Red,9.6,0.54,0.21,2.94,0.078,11.0,73.0,0.996527,3.23,0.67,9.7,6
White,6.5,0.26,0.21,8.15,0.042,41.0,101.0,0.995041,3.23,0.41,9.4,5
White,6.5,0.39,0.31,2.27,0.047,10.0,71.0,0.996591,3.03,0.53,12.0,6
White,6.2,0.34,0.32,7.69,0.052,32.0,113.0,0.995147,3.19,0.42,10.5,6
White,6.4,0.31,0.32,2.35,0.061,9.0,110.0,0.994621,3.16,0.44,9.2,5
White,7.3,0.24,0.26,10.18,0.059,52.0,95.0,0.992415,3.03,0.42,10.8,5
White,6.0,0.32,0.27,2.79,0.057,21.0,172.0,0.992483,3.18,0.38,8.7,5
White,7.2,0.22,0.36,1.34,0.045,26.0,88.0,0.991933,2.96,0.52,11.3,7
White,7.2,0.25,0.49,14.27,0.045,49.0,203.0,0.998001,3.03,0.48,9.4,7
Red,7.1,0.42,0.1,1.56,0.067,17.0,55.0,0.995995,3.21,0.64,10.2,6
Red,8.8,0.5,0.41,1.93,0.113,6.0,112.0,0.99357,3.21,0.59,10.2,6
Red,6.5,0.73,0.29,1.88,0.068,39.0,99.0,0.99497,3.4,0.85,11.4,6
White,6.2,0.38,0.27,2.49,0.05,25.0,92.0,0.991377,3.35,0.38,10.1,6
White,6.6,0.34,0.33,2.02,0.08,16.0,143.0,0.993496,3.25,0.65,9.4,5
White,6.5,0.22,0.46,5.53,0.039,25.0,84.0,0.991247,2.96,0.36,12.1,6
White,7.4,0.19,0.18,2.36,0.051,30.0,212.0,0.995215,3.05,0.49,9.1,5
White,7.9,0.2,0.37,1.29,0.037,25.0,77.0,0.992949,2.97,0.47,10.9,5
White,7.1,0.22,0.33,6.22,0.042,40.0,134.0,0.993012,3.12,0.53,9.5,7
White,6.8,0.23,0.2,1.55,0.029,6.0,83.0,0.992066,3.07,0.5,9.7,6
White,6.6,0.23,0.27,6.6,0.055,49.0,125.0,0.998494,3.1,0.47,8.8,5
White,6.5,0.32,0.56,1.78,0.036,29.0,73.0,0.996228,3.06,0.38,10.5,5
White,7.0,0.34,0.49,10.81,0.049,70.0,172.0,0.996784,3.24,0.5,9.6,5
White,7.0,0.22,0.35,10.91,0.058,45.0,127.0,0.997293,3.43,0.5,10.9,6
White,6.8,0.19,0.28,13.46,0.039,50.0,125.0,0.995182,3.21,0.56,12.0,6
Red,7.9,0.38,0.35,2.75,0.093,13.0,36.0,0.996233,3.3,0.73,12.8,6
White,6.6,0.27,0.04,1.51,0.031,5.0,13.0,0.993437,3.19,0.46,10.3,5
White,6.8,0.22,0.37,6.67,0.027,33.0,111.0,0.991655,3.25,0.31,12.4,7
White,6.8,0.21,0.34,9.12,0.048,36.0,75.0,0.993057,3.13,0.3,11.3,6
Red,7.2,0.47,0.05,2.7,0.078,13.0,9.0,0.997464,3.58,0.53,9.5,5
Red,8.4,0.69,0.2,2.1,0.077,5.0,165.0,0.996877,2.97,0.48,9.5,5
White,6.5,0.21,0.35,8.44,0.042,20.0,83.0,0.99669,3.29,0.26,11.5,7
White,7.1,0.35,0.44,7.75,0.026,23.0,148.0,0.989631,3.09,0.54,13.0,6
Red,7.8,0.54,0.1,2.16,0.072,17.0,25.0,0.995534,3.38,0.64,9.7,6
White,7.0,0.3,0.31,12.04,0.021,49.0,189.0,0.991451,3.16,0.58,10.3,5
Red,7.0,0.81,0.42,2.59,0.119,19.0,26.0,0.998967,3.39,0.62,11.7,7
White,7.1,0.25,0.25,5.72,0.025,37.0,84.0,0.98893,3.1,0.62,11.4,6
White,7.2,0.4,0.32,3.08,0.056,38.0,124.0,0.997802,3.22,0.54,9.3,6
White,7.1,0.44,0.32,1.14,0.039,11.0,122.0,0.992468,3.26,0.53,9.0,5
White,6.6,0.35,0.24,2.31,0.055,24.0,180.0,0.997991,2.99,0.44,10.4,5
White,7.6,0.24,0.32,14.89,0.04,68.0,241.0,0.996789,3.36,0.46,10.7,6
Red,6.8,0.61,0.0,2.53,0.067,6.0,37.0,0.995702,3.54,0.55,10.9,5
Red,10.5,0.39,0.42,1.5,0.067,5.0,40.0,0.997681,2.99,0.7,11.4,7
White,7.7,0.36,0.2,13.53,0.037,50.0,199.0,0.993355,3.18,0.64,9.0,6
White,6.4,0.29,0.25,7.85,0.039,31.0,155.0,0.99045,3.22,0.62,9.2,5
White,7.0,0.25,0.37,13.9,0.058,48.0,143.0,0.998107,2.89,0.4,8.8,6
White,7.7,0.25,0.23,17.38,0.049,66.0,179.0,0.998355,3.0,0.5,9.6,6
White,7.1,0.25,0.27,1.55,0.037,35.0,115.0,0.991927,3.2,0.68,9.4,7
White,9.1,0.38,0.65,15.3,0.045,17.0,182.0,0.994829,3.16,0.57,9.4,5
White,7.1,0.26,0.52,9.06,0.05,17.0,214.0,0.99663,3.17,0.53,9.5,6
White,6.5,0.28,0.28,2.17,0.033,41.0,114.0,0.989776,3.29,0.35,12.4,8
White,7.0,0.26,0.29,10.78,0.028,40.0,73.0,0.992205,3.15,0.47,10.9,6
Red,7.3,0.73,0.1,1.84,0.075,14.0,66.0,0.995641,3.34,0.52,9.5,5
White,6.0,0.46,0.27,7.97,0.147,45.0,142.0,0.994547,3.11,0.44,9.1,5
White,7.2,0.32,0.35,13.05,0.045,50.0,183.0,0.997873,2.93,0.46,8.8,6
White,6.4,0.24,0.29,12.82,0.05,60.0,178.0,0.996626,3.07,0.43,8.8,6
Red,7.0,0.73,0.19,2.09,0.048,7.0,33.0,0.99559,3.4,0.6,9.9,6
Red,7.0,0.75,0.04,1.82,0.062,27.0,53.0,0.996164,3.43,0.6,11.9,4
White,7.1,0.21,0.36,10.27,0.033,38.0,124.0,0.995349,3.38,0.65,12.2,6
White,6.4,0.44,0.42,3.91,0.031,22.0,206.0,0.995196,3.2,0.49,9.6,6
White,7.8,0.23,0.26,7.83,0.057,57.0,182.0,0.99063,3.28,0.41,10.9,5
White,7.6,0.31,0.23,2.46,0.035,40.0,197.0,0.997379,3.14,0.44,9.3,5
White,7.1,0.27,0.4,7.04,0.053,33.0,165.0,0.99486,3.23,0.5,9.8,6
White,7.1,0.29,0.34,6.77,0.04,20.0,102.0,0.991327,3.13,0.56,10.8,6
White,6.2,0.38,0.22,1.89,0.076,25.0,67.0,0.998363,3.25,0.48,9.4,5
White,5.7,0.25,0.3,2.56,0.036,21.0,121.0,0.991919,2.92,0.31,11.1,5
Red,7.3,0.41,0.07,2.35,0.057,15.0,12.0,0.99783,3.27,0.47,9.6,7
White,5.6,0.39,0.31,2.41,0.045,35.0,126.0,0.990079,3.23,0.58,13.3,7
White,6.6,0.26,0.48,7.59,0.05,71.0,187.0,0.996769,3.16,0.56,9.4,6
White,7.6,0.28,0.39,18.2,0.036,45.0,194.0,0.994397,3.22,0.49,9.6,5
White,5.9,0.34,0.12,7.72,0.029,15.0,117.0,0.990747,3.53,0.5,9.0,3
White,6.8,0.21,0.34,1.34,0.054,45.0,64.0,0.995796,3.36,0.58,10.0,6
Red,8.8,0.7,0.06,2.37,0.056,6.0,15.0,0.999223,3.35,0.66,10.5,6
Red,6.9,0.64,0.0,2.22,0.089,5.0,33.0,0.995652,3.33,0.53,11.5,6
White,6.8,0.22,0.45,8.18,0.053,52.0,191.0,0.992477,3.22,0.48,11.0,5
Red,10.0,0.57,0.28,2.6,0.082,10.0,114.0,0.999739,3.19,0.9,9.9,6
White,8.5,0.23,0.34,9.72,0.04,64.0,104.0,0.994538,2.98,0.35,10.4,6
White,6.3,0.23,0.31,2.16,0.042,59.0,119.0,0.995994,3.02,0.38,10.6,5
White,6.4,0.22,0.3,11.29,0.051,29.0,199.0,0.99588,3.17,0.49,9.4,6
White,6.4,0.24,0.4,0.82,0.026,4.0,135.0,0.989287,3.2,0.35,11.7,5
White,7.4,0.22,0.38,13.53,0.043,29.0,190.0,0.991402,3.43,0.51,11.2,6
White,9.2,0.35,0.24,1.55,0.043,50.0,195.0,0.996643,3.2,0.43,10.4,4
White,6.8,0.22,0.4,1.45,0.045,15.0,131.0,0.990331,3.14,0.53,11.0,5
White,7.3,0.34,0.37,0.91,0.046,45.0,99.0,0.995455,3.16,0.37,8.7,6
Red,11.1,0.61,0.02,2.25,0.094,5.0,17.0,0.996083,3.59,0.68,9.5,6
White,5.7,0.5,0.26,5.51,0.158,30.0,108.0,0.994066,3.36,0.34,9.2,6
Red,8.3,0.51,0.19,1.68,0.106,15.0,14.0,0.995213,3.54,0.92,10.6,6
White,6.7,0.18,0.46,2.1,0.063,29.0,150.0,0.993381,2.85,0.4,9.7,6
White,5.8,0.32,0.17,4.15,0.038,10.0,92.0,0.993595,2.95,0.38,10.5,7
Red,7.0,0.66,0.0,2.35,0.079,5.0,90.0,0.996175,3.46,0.46,12.2,5
Red,7.6,0.44,0.04,2.07,0.088,15.0,16.0,0.996546,3.33,0.52,9.2,5
Red,8.3,0.72,0.28,1.95,0.044,22.0,18.0,0.996598,3.28,0.73,9.5,6
White,8.4,0.24,0.38,10.69,0.021,48.0,148.0,1.000989,3.13,0.38,11.6,6
Red,5.6,0.61,0.1,2.19,0.059,6.0,24.0,0.996802,3.45,0.62,10.8,5
White,8.8,0.25,0.26,1.7,0.036,9.0,150.0,0.994018,3.08,0.73,10.4,6
Red,7.4,0.24,0.3,2.1,0.112,5.0,105.0,0.990508,3.34,0.47,11.3,7
White,7.2,0.19,0.36,16.64,0.053,39.0,181.0,0.998287,3.1,0.75,9.1,6
White,6.4,0.27,0.33,1.83,0.028,35.0,68.0,0.992253,3.28,0.36,11.8,7
White,6.0,0.24,0.32,10.35,0.05,37.0,135.0,0.994005,3.16,0.45,10.7,5
White,7.4,0.46,0.48,1.94,0.04,39.0,116.0,0.99437,3.25,0.41,9.2,6
White,5.7,0.15,0.34,1.26,0.053,63.0,146.0,0.989928,3.02,0.72,11.2,7
Red,6.5,0.76,0.03,2.18,0.054,13.0,17.0,0.99622,3.53,0.62,9.8,7
White,6.9,0.33,0.24,1.78,0.035,131.0,130.0,0.995152,3.45,0.58,10.6,6
White,6.4,0.27,0.58,12.75,0.058,63.0,105.0,0.999186,3.08,0.43,8.7,5
Red,6.8,0.14,0.48,1.26,0.041,13.0,100.0,0.994316,3.46,0.42,11.0,7
White,7.0,0.28,0.28,6.7,0.032,39.0,118.0,0.993395,2.96,0.37,12.8,7
White,5.8,0.29,0.42,1.43,0.05,24.0,154.0,0.993916,3.16,0.51,8.9,6
White,7.2,0.26,0.39,14.26,0.06,57.0,194.0,0.999937,3.01,0.63,9.0,5
White,8.1,0.22,0.44,3.02,0.04,30.0,119.0,0.997489,3.2,0.49,10.4,6
White,7.7,0.23,0.27,12.12,0.036,44.0,228.0,0.994825,3.59,0.53,8.9,7
Red,8.3,0.13,0.17,1.77,0.067,24.0,9.0,0.99621,3.39,0.49,9.3,5
Red,6.8,0.24,0.39,6.32,0.032,19.0,74.0,0.994042,3.13,0.64,11.1,5
White,8.9,0.35,0.38,6.41,0.056,28.0,126.0,0.998106,3.14,0.47,9.5,5
White,5.9,0.15,0.28,12.97,0.058,41.0,165.0,0.998589,3.24,0.34,11.0,7
White,7.2,0.28,0.39,3.63,0.094,68.0,148.0,0.994845,3.16,0.5,9.4,5
White,6.2,0.23,0.44,1.87,0.048,40.0,171.0,0.997877,3.14,0.59,9.2,6
White,6.4,0.25,0.62,8.77,0.051,55.0,243.0,0.992714,3.2,0.49,10.7,6
White,6.5,0.24,0.23,10.42,0.046,45.0,171.0,0.992939,2.94,0.41,10.0,5
White,6.9,0.29,0.46,10.3,0.045,43.0,219.0,0.995437,3.25,0.47,9.0,7
White,6.3,0.26,0.31,11.27,0.033,36.0,141.0,0.993316,3.14,0.53,10.5,5
White,7.1,0.27,0.26,11.78,0.047,41.0,126.0,0.991359,3.22,1.08,11.1,6
White,5.5,0.37,0.3,6.78,0.035,17.0,97.0,0.99305,3.13,0.42,9.2,6
White,6.6,0.34,0.69,2.12,0.071,12.0,94.0,0.993847,3.36,0.63,12.5,6
White,7.1,0.3,0.44,1.87,0.144,28.0,74.0,0.991097,3.09,0.37,11.2,6
White,6.8,0.32,0.23,9.97,0.058,38.0,139.0,0.995769,3.16,0.44,10.2,6
Red,7.8,0.65,0.02,1.98,0.066,8.0,9.0,0.99574,3.53,0.58,12.6,5
White,7.0,0.27,0.49,17.23,0.054,62.0,198.0,1.000068,3.12,0.46,8.8,6
White,6.2,0.64,0.38,2.14,0.03,8.0,107.0,0.9942,3.62,0.65,9.5,6
White,6.9,0.27,0.26,3.79,0.06,48.0,189.0,0.995084,3.24,0.6,9.2,7
White,7.1,0.4,0.36,6.19,0.037,24.0,180.0,0.9931,3.08,0.45,10.0,6
Red,6.9,0.5,0.0,2.11,0.078,14.0,39.0,0.994416,3.34,0.79,10.5,7
Red,8.2,0.33,0.03,1.41,0.069,2.0,38.0,0.996346,3.33,0.59,10.0,7
Red,8.5,0.82,0.4,3.41,0.079,5.0,9.0,0.995206,3.31,0.53,9.5,7
White,9.9,0.27,0.31,1.81,0.078,4.0,194.0,0.998083,3.2,0.54,9.5,5
Red,7.7,0.66,0.1,2.09,0.036,16.0,38.0,0.992054,3.17,0.59,9.4,5
White,7.4,0.45,0.49,1.44,0.051,41.0,188.0,0.997995,3.31,0.39,11.3,5
White,7.4,0.49,0.47,1.41,0.034,20.0,128.0,0.991335,3.55,0.49,9.2,5
White,6.8,0.13,0.27,7.21,0.042,31.0,123.0,0.994786,3.2,0.43,10.8,5
White,5.8,0.27,0.38,2.67,0.029,20.0,11.0,0.997986,3.48,0.6,10.5,4
White,6.9,0.46,0.23,14.93,0.051,57.0,183.0,1.000351,3.31,0.44,8.7,6
White,5.8,0.37,0.26,4.63,0.033,34.0,92.0,0.995333,3.19,0.39,9.2,7
White,7.3,0.25,0.5,1.68,0.036,44.0,124.0,0.998795,3.38,0.57,12.8,6
White,6.7,0.08,0.35,6.26,0.037,39.0,114.0,0.990997,3.4,0.7,10.5,6
White,6.4,0.27,0.26,14.94,0.061,17.0,196.0,0.993113,3.32,0.43,8.9,7
White,5.8,0.26,0.1,1.37,0.053,7.0,69.0,0.994531,3.13,0.43,10.3,7
White,6.8,0.29,0.32,6.55,0.052,45.0,105.0,0.995336,3.21,0.46,10.9,6
White,7.3,0.15,0.21,12.57,0.046,33.0,174.0,0.998573,3.25,0.78,10.2,6
Red,8.8,0.31,0.5,2.74,0.081,11.0,18.0,0.996153,2.98,0.59,9.5,6
White,7.4,0.28,0.24,1.62,0.062,25.0,169.0,1.000389,3.35,0.72,10.1,5
White,7.1,0.18,0.49,1.31,0.057,18.0,160.0,0.997696,3.23,0.65,11.1,5
White,8.0,0.58,0.42,11.87,0.044,28.0,193.0,0.996862,3.28,0.64,9.8,5
Red,10.1,0.29,0.53,2.15,0.072,18.0,19.0,0.999738,3.18,0.47,9.5,5
Red,7.0,0.67,0.0,2.57,0.071,3.0,24.0,0.998512,3.36,0.6,10.6,6
Red,9.1,0.78,0.17,1.86,0.107,5.0,49.0,0.997966,3.15,0.5,9.7,5
Red,7.4,0.64,0.18,1.37,0.073,16.0,65.0,0.997589,3.39,0.25,9.2,5
White,6.2,0.28,0.74,2.53,0.036,41.0,86.0,0.993969,3.18,0.4,11.0,6
White,6.2,0.22,0.22,2.19,0.051,47.0,173.0,0.997327,3.19,0.5,9.4,5
White,8.3,0.21,0.28,5.92,0.045,96.0,99.0,0.999268,3.11,0.55,9.5,5
White,5.1,0.28,0.57,1.18,0.025,10.0,122.0,0.99021,3.21,0.39,10.9,6
White,7.1,0.21,0.58,1.43,0.045,15.0,86.0,0.988795,3.13,0.43,13.3,6
White,6.5,0.21,0.27,18.31,0.04,44.0,164.0,1.000176,3.28,0.54,9.5,5
White,7.0,0.14,0.33,8.13,0.03,22.0,133.0,0.993073,3.26,0.46,11.4,7
White,7.5,0.2,0.22,2.24,0.046,10.0,64.0,0.996399,3.28,0.44,10.1,7
White,6.2,0.2,0.12,6.83,0.051,33.0,97.0,0.994379,3.16,0.35,11.0,6
White,6.0,0.43,0.39,7.67,0.044,19.0,141.0,0.996339,3.17,0.6,8.7,6
White,6.5,0.29,0.14,5.13,0.048,36.0,192.0,0.993444,3.21,0.44,11.1,5
White,6.5,0.24,0.34,10.78,0.037,7.0,109.0,0.992597,3.18,0.62,10.2,6
Red,7.7,0.65,0.23,1.75,0.079,4.0,28.0,0.995798,3.33,0.82,9.2,5
White,7.3,0.57,0.3,2.37,0.184,50.0,152.0,0.994014,2.93,0.44,13.1,6
Red,8.1,0.59,0.34,3.46,0.096,12.0,59.0,0.997643,3.1,0.7,9.3,5
White,6.5,0.25,0.4,1.19,0.068,61.0,207.0,0.995419,3.17,0.44,8.9,5
