Color,fixed acidity2,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
White,6.7,0.24,0.4,15.3,0.038,45.0,111.0,0.99906,3.13,0.73,9.5,5
Red,8.8,0.36,0.21,2.0,0.122,38.0,67.0,0.99864,3.2,0.67,9.4,6
White,7.8,0.15,0.3,5.6,0.053,43.0,151.0,0.9948,3.05,0.46,10.8,6
White,6.8,0.29,0.37,7.0,0.022,33.0,130.0,0.9928,3.15,0.34,11.6,7
White,6.1,0.12,0.24,15.2,0.057,37.0,195.0,0.99823,3.11,0.51,9.1,6
Red,6.2,0.62,0.2,2.1,0.037,8.0,25.0,0.9936,3.6,0.61,11.1,6
White,7.2,0.2,0.41,16.4,0.056,49.0,198.0,1.0001,3.04,0.72,9.1,7
White,5.9,0.25,0.36,1.1,0.032,40.0,132.0,0.9902,3.21,0.5,11.3,6
White,7.1,0.34,0.36,10.7,0.05,45.0,186.0,0.996,3.07,0.69,9.4,6
White,6.6,0.36,0.51,1.2,0.04,14.0,117.0,0.9921,3.21,0.4,10.3,5
Red,10.2,0.62,0.12,1.9,0.079,6.0,17.0,0.9977,3.29,0.48,11.5,5
White,8.8,0.3,0.29,6.8,0.04,27.0,89.0,0.99576,3.27,0.45,10.3,6
White,6.3,0.28,0.27,2.2,0.029,35.0,101.0,0.98814,3.16,0.78,13.9,6
White,6.4,0.34,0.38,8.6,0.043,35.0,156.0,0.9948,3.35,0.44,10.4,6
White,6.4,0.31,0.27,0.7,0.034,8.0,110.0,0.9904,3.14,0.44,11.0,4
White,8.3,0.73,0.28,1.3,0.058,21.0,139.0,0.9958,3.46,0.46,9.7,5
White,5.8,0.36,0.34,4.9,0.042,24.0,100.0,0.99022,3.36,0.47,12.4,6
Red,8.2,0.62,0.1,2.1,0.097,14.0,60.0,0.9998,3.41,0.61,9.2,5
White,6.6,0.24,0.32,9.3,0.043,41.0,146.0,0.9942,3.14,0.37,10.4,6
White,6.3,0.34,0.34,6.1,0.03,34.0,102.0,0.99435,3.4,0.49,10.5,8
White,8.2,0.18,0.27,1.2,0.038,31.0,99.0,0.99184,3.08,0.67,11.0,5
White,7.8,0.41,0.66,1.45,0.038,17.0,169.0,0.9938,2.96,0.38,9.8,5
White,8.0,0.55,0.3,18.3,0.04,70.0,211.0,1.0002,2.96,0.5,9.1,5
White,8.8,0.24,0.36,1.9,0.05,48.0,136.0,0.99352,3.01,0.48,11.1,5
White,5.3,0.215,0.17,3.7,0.038,19.0,136.0,0.99474,3.34,0.62,10.8,5
White,8.2,0.3,0.1,1.7,0.047,21.0,123.0,0.9917,3.1,0.62,11.9,5
White,7.4,0.56,0.44,18.75,0.104,62.0,167.0,0.9999,3.17,0.58,9.2,5
White,8.3,0.14,0.81,1.1,0.053,40.0,121.0,0.99488,3.5,0.95,10.7,7
Red,8.4,0.35,0.38,2.3,0.079,5.0,18.0,0.99815,3.21,0.71,10.7,7
White,6.7,0.25,0.3,4.9,0.057,35.0,136.0,0.993,3.21,0.41,10.9,6
White,7.2,0.15,0.28,13.7,0.055,59.0,105.0,0.99762,3.36,0.37,9.5,7
White,6.7,0.28,0.3,2.8,0.03,30.0,54.0,0.9918,3.11,0.34,10.5,6
White,6.3,0.3,0.44,3.8,0.052,6.0,119.0,0.99479,3.2,0.46,10.3,4
White,5.9,0.38,0.21,5.3,0.032,28.0,126.0,0.98961,3.26,0.47,13.4,6
White,5.9,0.23,0.52,7.6,0.029,16.0,98.0,0.994,3.1,0.46,10.4,6
White,6.8,0.33,0.44,16.6,0.046,51.0,162.0,0.9985,3.3,0.49,8.8,5
White,6.2,0.16,0.27,6.1,0.045,28.0,116.0,0.99296,3.26,0.29,9.8,6
White,6.4,0.13,0.42,13.5,0.035,39.0,133.0,0.9951,3.23,0.43,11.4,7
White,6.8,0.43,0.37,7.2,0.048,38.0,156.0,0.99381,3.17,0.39,11.2,6
White,6.4,0.27,0.32,1.25,0.05,29.0,110.0,0.99414,3.29,0.51,9.6,6
White,6.8,0.24,0.29,15.5,0.044,19.0,115.0,0.99876,3.22,0.5,9.2,6
Red,9.5,0.545,0.27,2.2,0.088,6.0,18.0,0.99813,3.08,0.57,10.7,6
White,7.2,0.32,0.51,1.5,0.042,28.0,125.0,0.9908,3.0,0.47,11.6,7
White,5.8,0.54,0.35,12.2,0.029,53.0,138.0,0.99566,3.37,0.67,12.8,8
White,6.8,0.22,0.3,12.5,0.069,60.0,232.0,0.99759,2.88,0.54,9.7,6
White,6.8,0.58,0.29,13.0,0.031,24.0,157.0,0.9942,3.26,0.62,11.5,6
White,6.2,0.35,0.47,2.3,0.026,35.0,132.0,0.9918,3.22,0.78,10.9,7
White,5.6,0.27,0.25,2.7,0.048,48.0,190.0,0.9941,3.32,0.57,9.3,6
White,7.3,0.38,0.42,2.3,0.039,56.0,168.0,0.9928,3.01,0.39,11.0,5
Red,6.5,0.6,0.27,2.1,0.203,55.0,94.0,0.99822,3.61,0.63,9.3,5
Red,14.0,0.485,0.5,2.2,0.045,7.0,28.0,0.99844,2.92,0.64,10.2,5
White,7.4,0.26,0.26,14.9,0.044,38.0,153.0,0.9991,3.23,0.52,9.8,6
White,5.9,0.3,0.44,2.1,0.037,41.0,115.0,0.98989,3.52,0.5,12.8,7
White,7.8,0.28,0.42,4.2,0.096,31.0,119.0,0.99404,2.98,0.38,9.4,5
White,7.0,0.34,0.26,3.8,0.027,23.0,104.0,0.99234,3.15,0.54,11.2,6
White,7.6,0.24,0.37,1.3,0.046,18.0,102.0,0.9934,3.25,0.43,10.0,5
Red,9.8,0.44,0.48,3.3,0.074,20.0,20.0,0.9976,3.37,0.65,9.6,5
Red,6.1,0.87,0.0,1.6,0.066,17.0,49.0,0.99445,3.54,0.54,10.5,6
White,8.1,0.3,0.49,1.5,0.038,9.0,85.0,0.9962,3.02,0.61,10.9,5
White,7.8,0.34,0.3,2.3,0.029,49.0,199.0,0.9938,3.28,0.49,10.7,5
White,7.8,0.19,0.34,10.5,0.053,56.0,194.0,0.9984,2.99,0.4,9.3,7
White,7.4,0.18,0.3,3.5,0.031,14.0,112.0,0.99,3.09,0.43,12.4,6
White,5.6,0.22,0.3,1.3,0.043,46.0,113.0,0.9897,3.33,0.39,11.1,6
Red,9.8,0.39,0.69,2.3,0.081,30.0,79.0,0.9981,3.01,0.67,10.3,5
White,8.1,0.23,0.49,1.1,0.042,31.0,96.0,0.9918,2.96,0.55,11.0,6
White,8.6,0.38,0.51,8.4,0.031,47.0,202.0,0.9954,3.07,0.34,12.0,7
Red,9.8,0.36,0.58,2.9,0.092,28.0,77.0,0.999,3.33,0.82,10.7,7
White,5.6,0.335,0.3,10.1,0.038,57.0,141.0,0.9966,3.26,0.41,9.3,5
Red,8.4,0.78,0.22,2.1,0.068,23.0,42.0,0.99604,3.29,0.5,9.6,4
White,7.0,0.33,0.3,1.3,0.042,21.0,123.0,0.9918,3.29,0.5,12.4,5
White,8.3,0.29,0.49,7.2,0.045,68.0,162.0,0.9976,3.15,0.48,9.2,5
White,6.9,0.34,0.44,14.0,0.048,46.0,213.0,0.998,3.07,0.66,9.6,5
White,6.3,0.19,0.21,1.5,0.047,37.0,118.0,0.9934,3.4,0.41,9.7,6
Red,7.9,0.63,0.0,2.4,0.162,50.0,78.0,0.9946,3.19,0.73,9.8,5
White,6.4,0.36,0.43,2.3,0.046,29.0,144.0,0.9899,3.14,0.4,12.3,7
White,6.9,0.21,0.35,9.9,0.042,73.0,178.0,0.99662,3.44,0.56,10.5,7
White,6.7,0.18,0.27,1.2,0.043,31.0,102.0,0.99186,3.37,0.55,10.2,7
White,6.3,0.18,0.3,8.5,0.042,29.0,122.0,0.99428,3.38,0.35,10.5,6
White,6.0,0.44,0.49,1.3,0.039,49.0,200.0,0.9931,3.3,0.55,9.2,5
White,5.0,0.38,0.04,0.7,0.04,40.0,167.0,0.9922,3.55,0.48,10.1,5
White,7.6,0.33,0.29,2.1,0.051,23.0,114.0,0.99254,3.44,0.68,11.3,6
White,6.8,0.57,0.07,2.3,0.034,29.0,138.0,0.99007,2.98,0.53,13.6,6
White,6.8,0.26,0.33,4.4,0.04,29.0,142.0,0.99172,3.22,0.49,12.0,7
White,6.2,0.35,0.22,7.4,0.029,52.0,65.0,0.9907,3.25,0.31,11.2,6
White,6.6,0.3,0.29,1.4,0.046,40.5,84.0,0.99026,3.24,0.45,11.1,6
White,6.1,0.23,0.23,12.8,0.044,37.0,125.0,0.99694,3.06,0.5,10.0,6
White,6.3,0.3,0.25,1.4,0.036,30.0,107.0,0.9894,3.25,0.49,13.0,6
White,5.6,0.23,0.26,1.1,0.045,19.0,110.0,0.99424,3.72,0.44,10.2,7
White,7.3,0.29,0.4,8.6,0.036,53.0,195.0,0.9953,3.17,0.43,9.5,6
White,6.6,0.21,0.25,3.4,0.053,53.0,143.0,0.99495,3.47,0.64,10.0,7
White,6.2,0.12,0.31,1.7,0.043,53.0,187.0,0.99116,3.29,0.57,11.2,6
White,7.6,0.26,0.72,1.0,0.035,76.0,156.0,0.99008,3.0,0.62,11.2,6
White,6.7,0.26,0.33,1.2,0.049,17.0,92.0,0.99,3.12,0.52,11.2,6
Red,8.7,0.37,0.56,1.6,0.087,9.0,8.0,0.99589,3.32,0.59,11.5,7
White,7.4,0.22,0.34,13.5,0.055,53.0,213.0,0.9974,3.13,0.46,8.6,6
White,8.1,0.2,0.37,1.5,0.046,17.0,84.0,0.9947,3.25,0.38,10.5,6
Red,8.3,0.605,0.26,5.1,0.086,7.0,35.0,0.9993,3.36,0.62,9.0,5
Red,7.1,0.645,0.02,2.2,0.062,5.0,18.0,0.99437,3.52,0.59,11.9,6
Red,5.2,1.01,0.14,2.0,0.045,17.0,81.0,0.99306,3.65,0.71,13.0,4
White,6.8,0.14,0.39,1.6,0.047,45.0,133.0,0.9925,3.21,0.37,10.0,6
White,9.3,0.25,0.39,1.1,0.042,32.0,123.0,0.9944,2.97,0.32,9.8,5
Red,6.4,0.21,0.28,2.0,0.076,18.0,34.0,0.99547,3.37,0.74,11.7,6
Red,7.3,0.765,0.07,4.2,0.061,12.0,22.0,0.99906,3.35,0.6,9.5,5
White,6.0,0.41,0.2,4.7,0.045,44.0,128.0,0.9951,3.25,0.47,9.4,5
White,7.3,0.24,0.42,8.6,0.042,40.0,178.0,0.9956,3.12,0.32,9.3,5
White,6.3,0.25,0.26,13.55,0.043,59.5,156.0,0.99821,3.14,0.79,9.4,5
White,7.2,0.15,0.28,1.1,0.037,14.0,66.0,0.9932,3.33,0.48,9.7,5
White,6.5,0.38,0.29,8.0,0.038,35.0,191.0,0.99152,3.13,0.35,12.0,6
White,6.3,0.24,0.3,1.5,0.028,39.0,132.0,0.993,3.6,0.76,10.5,6
White,7.1,0.41,0.24,6.3,0.05,21.0,151.0,0.9962,3.2,0.4,8.9,5
White,8.8,0.24,0.41,6.3,0.042,72.0,243.0,0.9966,3.18,0.42,9.8,5
White,6.7,0.35,0.35,7.4,0.04,19.0,67.0,0.99645,3.17,0.57,9.4,6
Red,9.7,0.72,0.1,1.3,0.07,13.0,38.0,0.99832,3.37,0.83,10.6,5
White,6.8,0.26,0.24,14.9,0.053,33.0,166.0,0.99855,3.18,0.54,9.2,5
White,6.0,0.27,0.18,1.2,0.033,24.0,72.0,0.9903,3.08,0.32,11.5,6
Red,9.4,0.47,0.5,1.4,0.413,4.0,29.0,0.99656,3.11,1.08,9.2,5
White,7.2,0.43,0.14,15.0,0.044,45.0,226.0,0.9981,3.24,0.53,9.0,5
White,6.8,0.43,0.36,6.1,0.046,40.0,167.0,0.99368,3.09,0.52,10.2,5
White,5.5,0.17,0.42,6.8,0.038,12.0,109.0,0.99484,3.36,0.54,11.2,6
White,7.9,0.47,0.24,1.4,0.056,16.0,107.0,0.99511,3.21,0.57,10.2,4
Red,7.2,0.43,0.3,1.9,0.076,6.0,11.0,0.99688,3.39,0.72,9.6,5
White,7.0,0.22,0.22,5.6,0.054,53.0,224.0,0.9961,3.16,0.59,8.9,5
White,6.2,0.18,0.37,1.8,0.047,67.0,193.0,0.99157,3.28,0.42,11.6,6
White,6.6,0.31,0.44,8.2,0.053,68.0,180.0,0.99528,3.24,0.78,11.1,5
Red,7.6,0.37,0.48,2.0,0.06,20.0,86.0,0.99534,3.1,0.82,11.6,7
White,7.3,0.23,0.31,1.35,0.037,59.0,139.0,0.99072,3.16,0.5,11.3,6
Red,6.1,0.44,0.3,2.4,0.092,4.0,18.0,0.99753,3.43,0.61,10.4,5
White,7.1,0.12,0.34,2.8,0.04,61.0,182.0,0.9918,3.37,0.79,11.2,7
White,6.0,0.2,0.48,1.5,0.036,19.0,85.0,0.99202,3.21,0.47,10.3,6
Red,8.8,0.3,0.42,1.9,0.059,37.0,59.0,0.9961,3.11,0.48,10.8,6
Red,14.0,0.695,0.66,5.3,0.079,5.0,23.0,0.9988,3.07,0.69,12.2,6
White,9.9,0.4,0.34,6.8,0.037,22.0,51.0,0.9987,3.18,0.49,9.6,5
White,6.8,0.3,0.16,6.8,0.048,36.0,108.0,0.994,3.49,0.51,10.9,6
White,6.0,0.34,0.3,7.2,0.035,38.0,118.0,0.99166,3.28,0.37,12.2,7
Red,7.0,0.61,0.08,2.3,0.141,32.0,101.0,0.9972,3.44,0.52,9.2,5
White,5.6,0.44,0.23,1.5,0.038,19.0,111.0,0.9896,3.19,0.43,12.8,5
White,6.9,0.3,0.34,7.6,0.025,27.0,139.0,0.99372,3.26,0.43,12.0,6
White,4.6,0.39,0.06,1.8,0.024,33.0,103.0,0.9881,3.46,0.6,13.4,7
White,6.3,0.16,0.34,0.7,0.047,38.0,121.0,0.9922,3.28,0.51,9.8,6
White,7.4,0.3,0.4,1.4,0.031,25.0,168.0,0.99111,3.18,0.34,12.3,7
White,7.8,0.45,0.28,4.9,0.056,28.0,137.0,0.9962,3.28,0.57,9.4,5
White,7.4,0.17,0.71,13.4,0.044,44.0,199.0,0.9988,2.98,0.48,8.9,5
Red,8.1,0.38,0.3,1.9,0.068,13.0,44.0,0.9944,3.28,0.51,10.5,5
White,7.0,0.27,0.49,1.7,0.048,9.0,145.0,0.9932,3.04,1.11,9.8,6
White,6.6,0.35,0.32,1.3,0.037,40.0,148.0,0.98844,3.15,0.6,12.7,7
Red,7.3,0.28,0.18,5.1,0.086,30.0,188.0,0.999,3.39,0.64,9.2,5
White,8.9,0.17,0.47,8.2,0.056,48.0,180.0,0.9994,3.08,0.39,8.8,6
White,6.6,0.22,0.33,6.4,0.03,8.0,106.0,0.99029,3.12,0.36,12.8,5
White,6.7,0.23,0.3,16.3,0.032,52.0,158.0,0.99885,3.23,0.42,8.6,6
White,7.8,0.33,0.35,11.05,0.027,47.0,123.0,0.99699,3.1,0.48,9.6,5
Red,6.6,0.8,0.0,2.2,0.095,12.0,41.0,0.9948,3.44,0.57,10.9,6
Red,6.8,0.62,0.09,7.6,0.066,36.0,184.0,0.9957,3.27,0.61,10.3,6
White,7.0,0.12,0.25,1.3,0.05,25.0,120.0,0.9937,3.18,0.42,9.7,6
White,7.2,0.33,0.44,6.6,0.037,38.0,162.0,0.9951,3.28,0.43,11.2,6
White,7.4,0.37,0.32,11.7,0.066,6.0,91.0,0.99657,3.09,0.4,9.6,4
White,6.2,0.21,0.28,1.1,0.032,25.0,85.0,0.99081,3.38,0.5,11.7,5
White,6.7,0.24,0.35,16.4,0.053,54.0,192.0,0.99758,3.13,0.47,9.4,6
White,7.2,0.51,0.28,14.6,0.045,49.0,159.0,0.9982,3.22,0.47,9.2,5
White,9.3,0.16,0.38,1.8,0.031,42.0,158.0,0.99478,3.26,0.75,10.0,6
White,7.1,0.33,0.5,8.7,0.048,28.0,202.0,0.99576,3.29,0.44,9.4,6
White,6.2,0.28,0.37,3.4,0.037,34.0,88.0,0.98966,3.14,0.43,12.7,6
White,7.1,0.34,0.19,1.5,0.028,24.0,119.0,0.99068,3.16,0.43,11.2,6
White,5.5,0.32,0.18,5.4,0.025,28.0,154.0,0.99166,3.23,0.48,11.2,6
White,6.7,0.935,0.02,5.8,0.061,7.0,27.0,0.99362,3.26,0.39,10.9,3
White,6.0,0.39,0.3,7.9,0.038,38.0,224.0,0.99542,3.1,0.57,9.2,5
Red,6.8,0.32,0.27,2.3,0.069,29.0,42.0,0.99476,3.27,0.73,10.7,6
White,7.3,0.25,0.35,14.3,0.068,48.0,188.0,0.998,3.02,0.49,9.0,4
White,6.5,0.31,0.67,3.4,0.063,21.0,115.0,0.99107,3.11,0.82,12.3,6
White,7.0,0.41,0.29,4.4,0.033,36.0,104.0,0.98996,3.26,0.55,13.0,6
White,7.0,0.26,0.24,8.6,0.045,46.0,142.0,0.99557,3.13,0.4,9.5,5
White,6.2,0.38,0.01,3.2,0.035,43.0,116.0,0.99115,2.97,0.27,12.1,5
Red,7.3,0.58,0.2,2.1,0.072,26.0,45.0,0.99506,3.41,0.64,11.9,7
White,7.0,0.24,0.36,1.8,0.044,41.0,118.0,0.99067,3.35,0.48,12.5,8
White,5.5,0.495,0.19,2.9,0.035,34.0,98.0,0.99081,3.59,0.36,11.7,6
Red,7.4,0.35,0.31,2.5,0.079,14.0,20.0,0.9972,3.43,0.86,10.9,6
White,8.0,0.22,0.27,9.2,0.029,23.0,90.0,0.9938,3.08,0.37,10.8,5
Red,7.3,0.775,0.01,2.0,0.084,14.0,32.0,0.9979,3.66,0.59,9.8,5
White,6.8,0.22,0.35,4.6,0.038,23.0,194.0,0.9947,3.53,0.57,10.0,6
Red,9.9,0.605,0.49,2.1,0.092,15.0,84.0,0.99588,3.28,0.66,11.8,6
White,5.3,0.32,0.31,1.7,0.027,23.0,73.0,0.9881,3.33,0.34,14.0,7
White,6.2,0.23,0.29,1.8,0.041,38.0,126.0,0.98956,3.26,0.46,12.9,7
White,7.2,0.2,0.18,1.2,0.034,25.0,70.0,0.99004,3.46,0.49,12.9,7
White,7.1,0.3,0.36,13.0,0.04,44.0,173.0,0.9969,3.22,0.59,11.2,6
White,6.9,0.17,0.31,12.5,0.049,54.0,197.0,0.9968,3.16,0.56,9.3,6
White,7.0,0.28,0.32,1.4,0.035,29.0,101.0,0.99112,3.1,0.64,12.4,7
White,6.0,0.27,0.32,3.0,0.063,34.0,122.0,0.98966,3.19,0.54,12.9,7
Red,11.4,0.26,0.68,2.5,0.091,10.0,21.0,0.9994,2.95,1.06,10.9,6
White,8.3,0.31,0.49,6.4,0.04,26.0,109.0,0.99108,2.99,0.32,12.5,6
Red,6.4,0.655,0.01,2.8,0.061,16.0,47.0,0.996,3.38,0.67,11.5,6
White,7.5,0.44,0.49,1.3,0.116,8.0,119.0,0.993,2.89,0.26,9.4,5
Red,6.8,0.64,0.38,2.0,0.086,19.0,63.0,0.9966,3.38,0.62,9.3,5
White,6.6,0.22,0.28,1.8,0.03,26.0,83.0,0.98963,3.03,0.46,12.0,7
White,6.7,0.16,0.34,1.2,0.038,38.0,131.0,0.99076,3.01,0.5,11.5,6
White,6.5,0.43,0.24,1.0,0.033,10.0,108.0,0.99096,3.27,0.52,11.3,6
White,8.5,0.34,0.38,2.2,0.029,21.0,96.0,0.9912,3.11,0.49,12.6,7
White,6.9,0.18,0.31,2.5,0.036,15.0,89.0,0.99096,3.19,0.64,11.5,5
White,7.0,0.34,0.24,7.1,0.046,25.0,122.0,0.99738,3.23,0.63,9.0,6
White,7.3,0.48,0.3,10.8,0.024,44.0,99.0,0.99229,3.07,0.56,12.0,6
Red,6.8,0.34,0.12,1.8,0.077,11.0,35.0,0.9952,3.41,0.54,10.8,6
White,7.2,0.24,0.37,10.9,0.045,44.0,119.0,0.99685,3.07,0.29,9.2,5
White,6.8,0.4,0.38,6.9,0.044,37.0,108.0,0.99386,2.99,0.54,10.3,6
White,7.6,0.15,0.27,10.6,0.051,41.0,127.0,0.99622,2.84,0.36,8.7,7
Red,7.2,0.32,0.39,1.8,0.079,7.0,46.0,0.9944,3.17,0.52,9.5,6
White,5.9,0.52,0.16,7.3,0.2,37.0,124.0,0.9948,3.24,0.46,9.4,5
White,6.8,0.17,0.36,12.5,0.049,39.0,155.0,0.99772,3.21,0.38,9.1,5
White,7.2,0.19,0.34,2.6,0.033,44.0,142.0,0.99295,3.27,0.58,10.1,6
White,6.7,0.36,0.22,7.8,0.046,31.0,161.0,0.99674,3.14,0.51,9.2,6
Red,7.9,0.58,0.29,5.2,0.086,8.0,97.0,0.9979,3.32,0.51,9.2,5
White,5.8,0.26,0.25,2.8,0.048,44.0,118.0,0.99066,3.08,0.62,11.2,6
White,7.0,0.14,0.31,1.6,0.051,37.0,163.0,0.99268,3.48,0.49,10.5,5
White,6.0,0.26,0.32,6.9,0.028,31.0,120.0,0.99,3.46,0.6,12.7,7
White,7.0,0.29,0.42,8.3,0.067,45.0,191.0,0.9964,3.4,0.53,9.4,5
Red,6.4,0.5,0.01,3.3,0.046,8.0,28.0,0.997,3.63,0.75,9.9,5
Red,7.1,0.51,0.18,2.0,0.096,15.0,96.0,0.9953,3.28,0.56,9.1,5
White,6.5,0.32,0.28,6.8,0.042,44.0,132.0,0.99182,3.16,0.69,12.0,7
White,5.9,0.245,0.28,1.6,0.044,39.0,112.0,0.99108,3.31,0.52,11.0,6
White,5.8,0.25,0.3,0.7,0.038,14.0,101.0,0.99205,3.59,0.48,10.1,6
White,7.1,0.15,0.21,3.1,0.032,20.0,119.0,0.99022,3.14,0.46,11.1,7
Red,7.1,0.34,0.23,7.3,0.06,20.0,95.0,0.9966,3.49,0.54,10.1,7
White,6.4,0.26,0.28,12.45,0.047,58.5,155.5,0.9972,3.15,0.41,9.5,6
White,8.0,0.21,0.41,2.3,0.051,45.0,151.0,0.9968,3.55,0.48,10.5,6
White,7.3,0.21,0.59,2.3,0.039,44.0,157.0,0.99214,3.04,0.64,10.7,7
White,6.2,0.15,0.24,14.1,0.047,55.0,119.0,0.99804,3.61,0.45,9.5,5
Red,7.4,0.51,0.3,1.9,0.078,21.0,46.0,0.99796,3.4,0.58,9.7,5
White,6.9,0.33,0.3,14.6,0.036,31.0,172.0,0.9972,3.05,0.39,9.6,6
White,6.2,0.39,0.3,2.3,0.036,20.0,108.0,0.99026,3.18,0.57,11.3,6
White,6.4,0.44,0.29,6.6,0.025,23.0,97.0,0.99108,2.95,0.42,12.3,7
White,7.1,0.23,0.35,2.8,0.039,31.0,143.0,0.99082,3.18,0.63,12.2,7
White,6.1,0.35,0.25,15.8,0.057,38.0,149.0,0.99764,3.14,0.57,9.0,5
White,6.0,0.32,0.23,6.0,0.056,14.0,108.0,0.9939,3.18,0.47,9.5,6
Red,8.0,0.7,0.18,2.7,0.096,25.0,55.0,0.9974,3.36,0.62,11.3,6
Red,7.8,0.68,0.26,1.5,0.074,15.0,65.0,0.99687,3.18,0.53,9.2,5
White,7.4,0.18,0.49,1.4,0.036,31.0,139.0,0.991,3.04,0.48,11.3,6
Red,7.9,0.34,0.45,2.5,0.071,19.0,46.0,0.99744,3.42,0.72,9.6,5
Red,7.0,0.51,0.1,2.2,0.096,9.0,35.0,0.99576,3.46,0.64,10.8,6
Red,9.7,0.51,0.53,2.4,0.084,5.0,22.0,0.9965,3.28,0.56,12.8,6
White,7.1,0.39,0.67,11.2,0.07,55.0,161.0,0.9972,3.08,0.49,8.9,5
White,6.9,0.15,0.49,2.7,0.059,44.0,159.0,0.9939,3.21,0.61,10.9,8
White,7.2,0.26,0.44,19.3,0.047,42.0,223.0,0.9991,3.21,0.59,8.8,5
White,7.0,0.34,0.21,1.2,0.063,10.0,105.0,0.991,2.96,0.38,10.5,5
White,7.4,0.3,0.38,2.4,0.033,30.0,158.0,0.99366,3.52,0.65,11.4,8
Red,10.0,0.6,0.32,6.2,0.08,6.0,19.0,0.9986,3.22,0.62,10.0,6
White,7.5,0.18,0.39,6.6,0.033,39.0,151.0,0.99489,3.16,0.5,10.5,6
White,6.8,0.23,0.31,1.4,0.033,37.0,109.0,0.9904,3.21,0.38,11.1,8
White,6.8,0.28,0.26,12.0,0.045,36.0,126.0,0.9979,3.26,0.6,9.4,5
White,6.6,0.29,0.21,7.5,0.056,54.0,120.0,0.9953,3.39,0.46,10.0,6
White,6.9,0.18,0.39,1.1,0.053,26.0,104.0,0.992,3.19,0.32,11.8,6
White,6.7,0.34,0.32,6.0,0.024,20.0,76.0,0.99,3.28,0.5,12.7,7
White,6.9,0.39,0.29,5.6,0.053,56.0,148.0,0.9953,3.23,0.43,10.0,5
Red,6.8,0.48,0.0,5.1,0.1,8.0,18.0,0.99552,3.41,0.58,9.4,4
White,6.4,0.16,0.4,1.1,0.033,39.0,107.0,0.99219,3.26,0.5,10.0,6
White,7.4,0.47,0.28,1.3,0.051,22.0,156.0,0.99238,3.38,0.63,12.2,6
White,5.3,0.2,0.38,2.2,0.028,12.0,81.0,0.98974,3.44,0.35,11.2,6
White,7.1,0.11,0.27,5.2,0.023,49.0,112.0,0.99209,3.46,0.49,11.6,7
Red,7.0,0.59,0.28,1.9,0.072,24.0,53.0,0.9966,3.59,0.51,9.5,5
White,6.7,0.17,0.32,1.2,0.026,39.0,126.0,0.99024,3.19,0.42,11.0,6
Red,6.6,0.7,0.01,1.2,0.073,10.0,44.0,0.99355,3.35,0.53,10.4,4
Red,7.7,0.89,0.18,1.8,0.108,18.0,90.0,0.99698,3.21,0.58,9.9,5
White,7.4,0.2,0.3,2.1,0.047,31.0,211.5,0.9957,3.47,0.67,10.2,6
White,6.7,0.23,0.25,16.2,0.06,85.0,182.0,0.99704,3.04,0.53,9.4,5
White,6.9,0.16,0.26,6.0,0.025,23.0,115.0,0.99378,3.34,0.52,10.4,6
White,6.2,0.31,0.24,9.8,0.036,37.0,155.0,0.9952,3.21,0.43,10.3,7
White,7.4,0.16,0.35,1.6,0.107,79.0,140.0,0.99142,3.06,0.68,11.1,7
Red,8.0,0.98,0.22,2.0,0.086,30.0,43.0,0.999,3.25,0.66,9.4,5
White,8.0,0.19,0.28,4.8,0.045,8.0,28.0,0.9937,2.85,0.39,10.0,6
White,7.0,0.25,0.29,2.0,0.067,20.0,110.0,0.994,3.46,0.43,10.8,8
Red,7.7,0.5,0.32,4.8,0.072,16.0,86.0,0.996,3.45,0.61,10.2,6
White,6.1,0.32,0.25,1.8,0.031,11.0,95.0,0.98784,3.1,0.37,11.5,6
Red,6.9,0.4,0.0,1.7,0.098,10.0,28.0,0.9953,3.4,0.55,9.8,5
White,7.0,0.38,0.32,8.6,0.041,30.0,123.0,0.9919,2.99,0.38,12.6,7
White,5.9,0.635,0.12,1.4,0.073,17.0,47.0,0.99455,3.47,0.62,10.5,6
White,7.1,0.23,0.29,14.0,0.053,36.0,135.0,0.9973,3.09,0.4,9.1,8
Red,12.2,0.62,0.51,2.3,0.075,15.0,31.0,0.9998,3.26,0.87,11.2,6
White,6.7,0.1,0.35,2.0,0.029,10.0,79.0,0.9937,3.43,0.65,10.9,7
White,6.9,0.44,0.23,6.5,0.036,37.0,145.0,0.9928,3.19,0.46,12.2,7
White,7.0,0.28,0.74,1.7,0.172,44.0,144.0,0.9934,3.12,0.48,9.1,5
White,7.5,0.31,0.27,3.7,0.043,51.0,200.0,0.9954,3.19,0.5,9.8,6
White,6.7,0.3,0.4,11.7,0.041,9.0,115.0,0.9963,2.99,0.72,10.6,5
White,5.9,0.43,0.53,6.5,0.028,36.0,125.0,0.99303,3.36,0.34,12.1,7
White,8.3,0.39,0.3,13.1,0.045,55.0,235.0,1.0006,3.31,0.51,8.7,5
White,6.6,0.2,0.36,1.0,0.078,38.0,104.0,0.99134,3.27,0.57,11.4,6
White,7.3,0.23,0.33,12.4,0.04,46.0,124.0,0.9979,3.33,0.55,9.7,6
White,5.7,0.22,0.23,1.5,0.041,18.0,76.0,0.98987,3.27,0.63,12.0,7
