Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
1586,0.18157,0.228744,0.596409,3.03586,-258.727816,0.447491,0.345149,2.956032,1.176726,0.700279,0.178044,1.486024,0.219279,0.282997,289.72792,0.769381,4.782208,0.3749,0.120875,0.442854,2.53263,0.233021,0.130827,0.698798,0.893986,0.77598,115.84522,6.62872,3.346678,0.525317,0.201295,595.259133,4.78123,5.407034,0.199078,0.900476,,0.843789,0.152142,1.374368,-0.552822,0.228849,120.882473,62.748846,-0.247339,0.866201,69.877296,0.219784,0.202712,2.642173,0.289217,0.13013,11.190666,-0.856044,10260.980189,0.12449,0.557147,0.819568,-0.203951,15.076705,3.408505,145.114423,5.861485,9.831495,0.0
1587,0.00683,0.726835,0.067785,1.694856,539.943191,-0.32414,0.076107,-1.649628,0.976967,0.302477,0.01441,0.462066,0.072454,-0.030879,4065.911034,0.811526,0.538597,0.007872,0.053808,62.074883,1.719773,0.023696,0.001615,-0.015823,0.3115,-0.044956,-57.733587,5.705886,5.641299,-0.065793,0.108169,1608.106975,6.306313,1.431636,0.006047,1.618781,48.37035,0.59742,0.002316,-0.928468,0.026575,0.012087,55.616667,95.671643,-0.002778,-0.071874,186.095268,-0.025459,0.034796,2.044771,0.383654,0.368838,4.239482,0.230102,31952.102459,0.018386,0.024746,0.973141,-0.067581,3.717212,2.725758,294.942594,-0.116218,21.192004,0.0
1588,0.221906,0.211317,0.699675,6.715418,-76.734218,,0.060574,3.274833,1.033371,0.37183,0.303891,0.980051,-0.008841,0.234073,429.798397,-0.009695,1.069499,0.345819,0.200311,151.401793,0.374155,,-0.033409,0.890852,0.321103,1.635603,,2.312529,3.13265,-0.099325,-0.009795,1839.370344,4.944692,-1.007495,0.021964,1.275291,,0.674876,0.006799,1.575795,0.929211,-0.004775,197.57602,35.223972,-1.219458,0.083638,165.93714,-0.024313,-0.016794,3.28547,0.165673,0.328517,6.575599,15.831585,3498.345741,0.561793,0.103723,0.484797,,10.237435,4.022151,233.471342,4.679485,56.70159,0.0
1589,0.183469,0.606211,0.216474,2.197196,521.802757,0.364182,0.160964,5.237556,1.121219,0.572205,0.077717,0.831454,0.16138,0.045979,-44.546805,1.459066,11.101634,-0.08049,0.243867,48.403693,3.209284,0.150949,0.211618,0.133021,0.480441,0.934769,124.031559,0.820211,4.534824,-0.079198,0.177382,1656.45424,7.681918,2.750766,0.085366,1.47355,7.117359,0.985478,0.091279,1.138385,-0.377053,0.117669,141.345249,71.589355,1.761087,-0.437112,60.833046,0.110965,-0.025462,0.39082,0.167871,0.150554,3.321415,3.134128,169505.380507,0.102352,-0.211153,0.8792,0.057243,339.938526,3.853244,147.320422,6.692902,-1.610877,0.0
1590,0.171854,0.249839,0.288271,2.561061,486.393233,0.175202,0.117969,5.996174,1.157918,0.554193,0.092978,0.773102,0.110191,0.20802,-278.224074,0.841941,7.93214,0.321952,0.156621,18.982771,-0.086144,0.103027,0.027471,0.669441,0.312361,0.776212,61.179645,-2.412732,3.580428,0.169132,0.16747,1212.727266,11.536031,4.195788,0.101573,1.758924,120.820877,0.586353,0.066585,-0.89942,1.500851,0.180835,148.256327,98.489495,1.527074,1.270651,77.659507,0.053416,0.002157,2.639572,0.071361,0.044118,2.603865,9.520979,37573.634137,0.097367,0.3314,0.899201,-0.010901,7.732245,4.419513,179.870958,0.597702,80.36046,0.0
1591,0.088069,1.085567,-0.183838,2.072884,617.304361,-0.175869,0.073148,3.373747,1.025557,0.503979,0.07198,1.411965,0.071116,0.093054,6008.967063,1.423431,0.304271,0.146398,-0.031525,26.525612,3.813009,0.041386,0.033479,0.353589,0.269041,0.257826,-309.792789,3.279914,3.73965,0.024815,0.108742,609.472509,1.805114,-1.004514,0.052388,0.902613,2.34453,0.394111,0.038165,0.115667,1.764875,0.011003,108.886459,55.187214,0.579094,1.453341,75.645431,0.065432,-0.025182,2.648324,0.492937,0.303197,0.394686,1.941201,-40.780084,0.062881,0.266491,0.956498,,3.966195,6.518878,111.264144,1.091645,83.873311,0.0
1592,-0.031733,0.690615,-0.015799,0.041611,470.799102,0.248933,-0.144025,3.370324,1.056085,0.502488,0.005014,0.682869,0.129285,0.089396,1429.012393,0.720008,4.443419,-0.077785,-0.012575,9.571497,0.781289,0.034119,0.065079,0.002314,0.636106,-0.125565,15.303339,8.896522,3.281019,0.327225,0.080868,2565.127138,0.656644,-1.372303,0.043706,1.617415,47.533173,0.577532,0.044227,-0.180085,0.087632,0.041421,113.849686,62.113191,2.525759,2.487267,42.722451,-0.007811,-0.010393,2.17513,0.513943,0.520199,-0.92065,7.199177,-5816.202219,-0.007627,-0.278102,0.98957,0.600019,5.163911,5.844359,62.848932,-0.044455,37.22113,0.0
1593,0.151393,0.386292,0.294908,5.451843,524.35788,,0.402811,1.492432,1.139952,0.580097,0.098409,0.935059,0.221365,0.031221,-323.045741,1.403944,1.656375,0.035114,-0.041087,38.943528,3.029324,0.167502,0.196102,0.243621,0.629314,2.233885,-180.340021,7.938155,4.742449,0.150431,-0.021237,2478.723554,4.720296,-1.149346,0.099188,1.537601,65.524426,0.684589,0.090295,-0.023286,-0.00963,0.174811,138.369755,69.724188,-1.128298,1.59467,20.39956,0.132312,0.05386,1.799691,0.253103,0.51755,4.263416,-0.877757,-1306.439613,0.116953,-0.117375,0.901675,0.003094,13.521726,5.221503,-102.60488,5.455611,25.274308,0.0
1594,-0.008112,0.491964,0.28441,1.136937,278.327009,0.161986,0.173428,-3.575392,1.030923,0.23957,0.218308,0.024945,0.02244,0.367315,1843.30992,1.138896,0.023364,0.289705,0.027571,57.055829,4.144656,0.208792,0.06526,,0.43647,0.858138,-145.84657,-1.921006,2.915135,0.599855,0.070643,1427.80186,5.235182,3.674099,0.19103,2.593754,10.227572,0.513416,0.040636,1.031956,-0.156208,0.021422,73.850189,188.914728,3.228733,1.679705,72.176479,0.130154,-0.024497,0.777846,0.217596,0.358349,-1.624691,-1.060637,-698.584778,0.071715,0.202309,0.958045,0.330223,27.171406,4.773137,107.249938,2.178002,107.806881,0.0
1595,-0.018653,1.004683,0.24741,3.09207,308.744314,,-0.087805,-2.194992,2.339627,0.0072,-0.026662,-0.66694,0.007167,-0.122449,9516.09167,0.304826,2.745234,0.010967,0.026788,17.995224,2.920892,-0.007787,0.057751,0.287605,0.204898,-0.375069,54.735716,-1.203028,4.178734,1.209572,0.016086,1391.700726,4.548765,1.589679,0.070996,1.503338,22.151853,0.301149,0.023941,-0.083028,0.588437,0.022061,187.648591,208.79956,-1.18491,2.727683,31.557996,-0.020515,0.047688,2.426464,0.702574,0.387588,-7.904515,,-827.000818,0.004291,-0.078426,0.976617,-0.092713,38.927766,1.816773,49.597808,-0.009964,19.917922,0.0
1596,0.134798,0.335214,0.593643,5.799838,594.072286,-0.720037,0.297122,1.303861,2.119047,0.584946,0.080344,2.412319,0.069741,0.200862,33.738534,1.441376,6.787335,0.233997,-0.048193,91.051036,0.320938,0.214822,0.143617,0.340039,0.183336,1.401127,4422.158536,12.1055,4.537426,0.160168,0.209718,1909.820235,3.488774,7.298409,0.159862,2.150436,,0.727316,0.074824,1.37548,1.984961,-0.035369,68.309925,142.297842,0.49041,0.88762,191.301209,0.137138,0.048933,3.850926,0.093459,-0.251017,0.490105,-1.083383,1592.817635,0.052465,-0.464284,0.906429,,8.379243,11.934844,57.605038,10.906832,75.826541,0.0
1597,0.185972,-0.069895,0.861033,54.528644,268.954788,-1.606396,0.292818,3.80559,1.487074,0.73836,0.186745,5.569414,0.101549,0.356779,466.444187,1.485693,7.510228,0.141827,0.005745,10.398943,0.786003,0.110422,-0.073466,1.00264,0.733851,5.545578,-210.767518,7.45232,1.464377,0.330961,0.203037,-123.513101,17.119464,27.689025,0.081794,5.449048,,0.79283,0.120929,3.481683,1.711289,0.082391,177.407041,234.765583,2.988938,6.451016,69.849742,0.267722,0.053676,3.665406,0.058778,-0.087605,13.243539,19.599521,7582.913667,0.052778,-0.258112,0.922197,,11.400909,8.792662,177.499209,15.76827,89.686788,0.0
1598,0.157274,0.540894,0.306159,1.346739,115.450532,,0.222021,2.965551,2.107955,0.404231,0.345783,0.306438,0.197606,0.345992,-172.198752,1.073991,2.054003,0.134766,0.236166,17.36229,1.308771,0.192881,0.12293,1.116147,0.741287,2.339419,-115.073193,1.766601,4.360807,0.563182,0.198897,1700.377711,2.158144,7.427086,0.2503,1.337914,339.291744,0.497414,0.106939,-1.015863,-0.171236,0.159426,132.48274,100.344028,0.938049,0.535132,49.252069,0.1398,0.091578,3.439262,0.387936,0.220926,-0.127225,8.278446,1154.081199,0.124321,-0.215008,0.898684,,3.404921,1.693242,82.141706,8.046875,11.739161,0.0
1599,0.082657,0.538021,0.019428,0.302478,165.749037,0.511912,-0.147431,-1.329452,2.374152,0.523833,0.150729,0.630065,-0.013152,-0.14322,1359.650785,1.199082,1.158148,-0.144768,-0.008752,217.115723,3.456918,0.220264,0.039684,0.120724,0.135587,0.348046,35.60306,-2.265178,5.238863,-0.051788,0.095539,245.298975,0.06442,6.328053,0.193758,1.428559,99.04928,0.26604,0.034667,0.49293,1.517055,-0.022511,143.478418,81.553313,-1.386492,1.898582,92.875115,0.080789,0.020834,1.086232,0.402596,0.181542,-7.304375,0.498454,2324.629829,0.066125,-0.212803,0.939613,-0.042649,2.982569,6.601694,178.07685,6.971608,50.145576,0.0
1600,0.00805,0.205769,0.137338,1.013704,-195.877765,,0.006695,-2.1197,1.054798,0.378476,0.011884,1.367997,0.091277,-0.134001,3055.627256,0.966876,1.991948,0.077998,-0.053213,39.758953,2.121784,0.098616,0.045762,0.133971,0.369841,0.341469,-315.1933,-0.869702,4.327709,0.496336,0.080846,913.202637,7.856921,3.054012,0.095483,1.230781,48.875914,0.499483,0.036697,0.830385,0.426361,-0.002588,163.223585,58.19431,-1.168061,-0.211249,61.578047,0.11184,-0.013149,1.238782,0.343045,0.400763,2.257475,0.267767,2835.735145,0.054678,-0.301947,1.003219,0.487514,20.269947,17.322771,281.885414,4.392587,84.644094,0.0
1601,-0.115234,0.682989,-0.088969,1.386294,-88.435678,-0.197879,0.235562,-1.854139,0.460104,0.320693,-0.071429,0.843761,-0.049772,-0.187472,541.459249,-1.308856,0.838764,-0.061325,-0.021836,156.785691,4.114061,-0.186676,0.02309,,0.133111,0.271898,-61.3024,-0.375722,5.102649,-0.045027,-0.231519,713.278058,-0.987994,-0.802794,-0.308609,1.044929,62.468794,0.903412,-0.047482,-1.327361,0.936169,,66.074081,320.113293,-1.769416,0.996966,-8.24612,-0.083244,0.036266,1.983249,0.539732,0.768919,-4.456476,9.71335,-7259.271756,0.082078,-0.614334,0.77851,,10.41187,2.228092,70.434962,-0.319786,61.379703,1.0
1602,0.120074,0.437968,0.293121,2.464853,337.797813,0.106769,0.402568,4.779527,1.106199,0.492175,0.134306,0.134641,0.045232,0.149254,-70.97777,-0.024128,0.963599,0.3399,0.146144,60.256716,1.23039,0.108493,-0.014663,0.268536,0.536681,-0.46885,-313.466958,10.141757,5.168949,0.492905,0.160374,-235.266854,0.219829,6.708207,0.149751,1.319487,-2.738598,1.023981,0.095756,-0.268378,1.248813,0.12867,124.591125,52.638766,0.036841,-0.501809,84.969063,0.094171,0.07574,2.489824,0.118854,0.335462,1.975641,3.342284,70615.476954,0.142935,-0.350437,0.877131,1.088509,12.16692,4.421207,-137.40504,6.676065,65.044626,0.0
1603,0.035604,0.783105,0.116805,3.57741,-127.498888,,-0.12554,1.289684,1.009479,0.414093,0.052452,-0.096697,-0.005311,-0.167352,1422.197119,0.212449,0.481705,-0.002021,-0.022208,120.44834,0.29344,-0.005757,0.002522,-0.2385,0.502566,0.358576,-240.341738,-0.784149,3.885577,-0.060445,0.086802,2598.525096,-1.425727,5.359737,0.02836,1.39324,59.01003,0.376315,0.0213,1.114168,0.918539,0.019486,93.669409,1.44297,0.80943,2.939478,8.446514,-0.036057,-0.05584,0.940684,0.105159,-0.132173,0.199458,9.761408,229.926065,0.019306,,0.954618,0.5344,24.428085,22.193726,-68.939523,5.40969,6.275421,0.0
1604,0.049863,0.408994,0.027434,1.478617,-43.826166,,-0.096244,5.304492,2.967474,0.459051,0.115195,0.657815,0.09641,-0.007024,3231.9804,1.224265,0.207295,0.097745,-0.00265,50.8103,0.015448,0.152507,0.018498,0.154109,0.376055,1.056778,-242.22605,-1.565371,4.92547,-0.006257,0.084492,346.675184,7.100931,1.305527,0.102052,2.024005,20.716017,0.758531,0.084287,-1.336161,1.066296,0.122558,115.839892,39.377009,-0.682258,1.948231,185.969485,0.085907,-0.035369,2.501812,0.60632,0.262648,-6.758261,1.857177,-140.68746,0.071282,-0.211739,0.93903,0.231322,4.257115,32.903399,89.533393,3.720943,46.606723,0.0
1605,0.00968,0.6682,0.06325,2.025227,627.927181,-0.349947,-0.114958,-1.716726,3.234808,0.01912,-0.030347,0.658265,0.068023,0.015828,57370.356506,-0.066656,1.205238,0.019068,-0.043682,69.639198,2.002044,0.029001,0.008105,-0.006931,0.050276,1.032738,-246.343138,33.619136,3.22011,1.076365,0.100496,815.97006,0.813222,0.17484,0.020155,3.402369,7.124884,0.247145,0.019577,-0.393274,1.822122,-0.035937,764.311719,111.784277,-0.064309,2.531665,46.526439,0.038617,-0.018734,3.398111,0.772369,0.693363,1.741757,9.502604,4848.745332,0.039427,-0.300735,1.037193,,2.08909,4.811159,274.050396,1.543233,82.817116,0.0
1606,0.010455,0.234457,0.354246,1.90681,331.496458,,-0.079466,4.299519,1.784348,0.813645,0.056264,0.99279,0.033978,-0.033012,4066.055944,-0.027564,3.988997,-0.116998,4.1e-05,42.906943,0.527994,0.016439,-0.078242,0.138989,0.68732,-0.001612,-323.981459,6.976048,4.136501,0.609783,0.095505,2592.674717,7.433398,2.873995,0.007583,2.616035,17.833739,0.414517,0.002847,-1.098223,1.0151,0.028652,133.297716,42.181644,0.359862,-0.515948,49.8965,-0.010952,-0.038091,0.242225,0.296079,0.046468,2.499027,8.791924,13665.980776,0.010035,-0.499206,0.975485,0.107664,9.595956,5.259921,9.377613,10.797342,0.807345,0.0
1607,0.115323,0.866977,0.353642,3.479322,456.43265,,0.308916,-3.441322,3.596192,0.487536,0.060774,0.236311,0.032354,0.06425,1254.451407,0.289732,2.584981,0.136678,-0.022918,35.173957,2.123409,,0.123747,0.8736,0.829202,0.702492,,9.779418,5.100942,-0.106973,0.391649,1659.209618,2.223984,2.540653,0.033857,1.743845,19.961202,0.97151,0.017921,-0.032624,-0.443688,,108.773019,52.948586,2.126969,2.402072,40.526605,-0.046377,0.012376,1.5075,0.413031,0.359886,0.955887,4.421694,26628.433427,0.308899,-0.462421,0.730759,,20.142752,4.477514,215.746656,7.084848,30.37706,0.0
1608,-0.029454,1.348095,0.118302,0.940804,416.107676,-0.726631,-0.034542,-1.960584,0.897443,0.375168,-0.034098,-0.956298,0.04041,-0.184006,-37898.894361,1.344587,4.063892,0.093152,0.067792,241.230056,0.689358,0.012387,-0.035714,-0.41097,0.146502,0.646144,,-1.960737,3.961121,0.360057,-0.162748,1124.73724,7.095128,5.961999,0.027461,1.517052,10.84162,0.277833,-0.047228,1.043364,-0.232467,-0.026723,286.354482,58.976775,-1.247845,2.097404,-18.513768,0.037183,0.02708,0.46097,0.061032,0.26847,,-0.971067,13995.349097,-0.010107,-0.117409,1.082386,0.145778,8.401837,6.54109,224.985458,4.806911,26.521573,0.0
1609,0.01008,0.463447,0.32936,1.527984,-34.536171,,0.099566,-2.209787,1.07705,0.601499,0.100417,0.953198,0.042251,-0.056678,1078.176128,0.124931,4.0699,0.080417,0.078566,23.794305,2.971331,0.004257,-0.068266,0.248851,0.323037,0.025285,-85.603125,7.525905,4.453356,-0.075409,-0.000785,1298.504882,6.532006,2.597636,0.035577,3.48065,,0.867007,0.001895,3.124888,0.982601,-0.007446,179.879416,29.462513,-0.121816,3.121192,2.3694,-0.058537,-0.007715,0.460341,0.339577,0.453731,4.540184,9.632611,12905.708111,0.044054,-0.293587,0.993431,-0.204096,24.814402,2.071454,306.936876,5.688768,11.848093,0.0
1610,-0.028659,1.313569,0.173328,2.163966,-73.846451,0.01441,-0.461975,4.885239,0.926293,0.521407,0.103364,-2.620133,-0.024312,-0.002837,-11491.513914,1.136173,1.543211,-0.147241,-0.039386,35.656218,3.718001,-0.113429,-0.081008,-0.469819,0.453838,-0.194204,125.962919,-0.557065,2.731407,-0.023698,-0.069363,1337.198321,5.249609,8.663076,-0.134472,1.142829,53.818327,0.531976,-0.025716,0.629181,1.579445,-0.134022,106.617301,95.246866,-0.21253,1.60889,13.206479,-0.043587,-0.110802,-0.002015,0.312461,0.364775,-6.473963,1.288419,1090.860367,-0.045601,-0.087666,1.04586,,2.835488,13.055088,53.300856,-0.748207,54.013036,0.0
1611,0.069667,0.154553,0.238333,2.517107,364.848237,-0.09536,-0.086443,1.02399,0.96091,0.340091,0.003157,0.752764,0.068467,0.037788,947.86205,-1.140108,2.939456,-0.147085,-0.005355,182.887904,0.173645,,0.012814,0.177795,-0.2322,-0.424659,-304.459994,5.039847,5.252624,0.206799,0.019154,1158.922817,-0.397772,1.359819,-0.005022,2.957307,30.349793,0.694629,-0.013073,0.130129,1.148619,-0.068673,51.931177,17.109128,-1.124845,-0.263342,-1.857805,-0.05055,-0.057802,3.450465,0.027732,-0.207686,-0.510116,4.38991,27596.339349,-0.012768,0.264432,1.021986,0.67725,11.051517,16.042377,189.503089,8.252057,45.451267,0.0
1612,0.060091,0.469581,0.371038,1.645364,447.639977,,0.275587,3.828525,1.753351,0.353157,0.198353,0.320074,0.237151,0.390909,-308.859151,0.027834,3.848526,0.347146,0.133184,63.517,3.001927,0.127417,0.138132,0.174687,0.678343,0.331121,-215.388521,0.591582,5.076267,0.461697,0.132855,701.99277,7.145891,2.572969,0.276064,1.694546,,0.948302,0.116588,1.022568,-0.611649,0.135201,173.803131,40.558508,-0.288823,5.645043,39.117445,0.103845,-0.044854,0.368765,0.063449,0.488661,-8.071379,4.692929,37821.46023,0.122807,0.188978,0.876798,-0.09178,6.119265,3.305894,174.584964,10.03712,28.423438,0.0
1613,0.008968,0.842208,-0.29219,1.698178,209.77253,-0.153782,-0.083595,-0.968728,1.002612,0.184758,0.118881,0.017204,0.025362,-0.098428,2916.456496,1.146844,0.049433,-0.180718,-0.022346,17.559599,2.971182,0.054771,-0.067565,0.037887,0.236237,-0.437438,-86.189481,-1.754255,4.353442,0.392781,0.024927,1329.987657,7.341132,4.140598,0.105231,1.671774,,0.054468,0.028406,-0.698426,0.7558,-0.007617,68.749752,5.092199,-1.160939,0.266368,22.890564,0.027323,0.012624,1.182495,0.421999,0.592233,2.560827,1.600505,-8086.413445,0.028859,-0.314697,0.996981,0.491687,8.013529,6.541167,45.186013,-0.023093,16.144534,0.0
1614,0.002362,0.177291,0.181353,0.503539,202.284683,,0.064626,4.939155,3.754354,0.207475,0.001372,1.316448,0.125921,-0.062845,3239.410758,1.408516,0.88988,-0.005821,0.057454,57.649232,3.075509,0.012953,0.039811,0.257207,0.668093,0.520077,-18.550384,6.035656,3.835125,0.01532,0.107148,84.324122,7.136041,6.377041,0.021668,1.946584,35.890003,0.978936,-0.000439,0.567813,1.050213,0.017251,125.841978,115.628578,-1.382939,1.564024,7.871856,-0.004486,0.033673,2.517677,0.330494,-0.067854,-7.152565,5.83819,2704.820627,0.005569,0.247871,0.968022,,9.340291,6.116987,164.798704,14.279246,11.096001,0.0
1615,0.084451,0.583927,0.392468,1.820075,-175.901048,,-0.097578,2.933144,1.05813,0.559798,0.062874,1.39253,0.116735,-0.01105,2178.230222,0.917867,0.843025,-0.059308,0.039846,45.868472,3.108007,0.067053,0.031035,0.055265,0.326706,0.353579,-25.677477,1.027228,4.352568,0.0695,0.048774,1378.78046,3.802005,1.739082,0.079997,1.371603,20.133807,0.648461,0.036012,-1.163389,0.334189,0.025881,66.797434,171.780121,0.222208,-0.883416,158.871224,0.000481,0.045719,2.011793,0.288613,0.230071,-3.364778,1.7826,11421.0605,0.078364,0.267254,0.943692,-0.005929,32.018663,9.339621,148.660885,4.618633,37.065043,0.0
1616,0.010741,0.61431,-0.036302,2.113082,-179.724908,,0.019757,-2.44413,1.049009,0.247393,0.060883,0.086588,0.015446,-0.117671,4184.281591,0.261929,3.394608,-0.059251,0.085068,9.651076,2.154929,0.062719,-0.000943,-0.060934,0.156717,0.709671,-82.695382,8.623853,4.340945,0.027816,0.044845,853.463652,3.94058,0.078948,0.082792,1.928352,35.047071,0.259139,0.030882,0.7386,0.603791,0.068047,56.526982,45.055453,-1.733807,1.508101,6.343414,0.019199,-0.009005,0.569021,0.600289,0.419205,-6.729349,-0.203594,-3412.656188,0.02345,-0.11548,0.970284,-0.071968,5.490091,8.692778,185.745935,5.205163,6.239412,0.0
1617,0.074935,0.799794,-0.063585,-0.037302,230.16109,0.5,0.096124,-0.835682,3.321001,0.423584,0.104237,1.33162,0.00631,-0.177842,4428.331526,0.278945,0.086344,-0.170656,0.085475,67.187005,1.479075,0.054694,-0.043837,-0.043234,0.435474,0.648089,84.49165,-0.866026,4.998537,0.247108,0.040266,-252.181483,6.263479,6.152159,0.072945,2.208528,,0.058202,0.038204,0.048722,1.292987,0.02514,34.631559,49.097821,-1.539858,0.363989,51.448731,-0.032496,-0.004265,2.866925,0.732702,0.44945,-6.708142,0.602982,-27512.25183,0.005558,-0.060703,1.001803,-0.168118,13.124293,8.032884,285.17583,-0.931764,64.971927,0.0
1618,0.0572,0.812682,0.020415,2.797517,642.622882,,-0.060726,-1.993185,1.023394,0.227114,0.083931,1.453366,0.107748,-0.087658,861.451218,0.460371,4.521848,-0.036953,0.087696,34.11886,1.892112,0.05814,-0.054688,0.390568,0.444078,0.90644,-150.242219,8.735142,4.838502,0.512182,-0.017765,2206.824406,4.868876,2.388816,0.071283,2.079645,31.374667,0.463347,0.04522,-0.466148,1.620971,0.061279,40.226493,92.852658,-0.214228,1.965751,39.471153,0.128319,0.043083,0.678208,0.427812,0.308178,-2.77611,-0.345987,1038.556746,0.02252,-0.394421,0.963731,0.556479,18.555185,3.226484,119.73287,4.918677,18.590464,0.0
1619,0.236597,0.810199,0.648125,2.918929,267.578896,0.316647,0.33185,3.148153,1.574516,0.776488,0.139845,1.229561,0.271033,0.224973,-460.650136,7.491146,7.635269,0.344359,0.197781,142.2328,1.837928,0.191014,0.207421,0.499228,0.699044,-0.062097,-257.344478,5.083779,3.506275,-0.119279,0.20361,2506.383141,7.175307,1.578419,0.198183,1.529973,,0.588356,0.151379,3.474239,-0.236481,0.117917,196.288819,13.197405,-1.48247,1.043243,60.99232,0.154198,0.163646,2.439092,0.20478,0.241593,-1.929539,-0.65946,5348.676775,0.198392,-0.453618,0.864961,-0.137022,12.365744,5.996271,124.898309,7.517822,67.529035,0.0
1620,-0.011024,0.696178,-0.129675,0.615435,-202.545531,0.474067,0.091766,-1.242296,1.072547,0.321384,0.008769,1.153425,0.126315,-0.182719,13071.854761,1.063676,0.648755,-0.019099,0.08064,4.18482,0.647174,0.015279,-0.074235,0.11152,0.279158,0.878258,26.356266,6.467999,4.178015,0.765239,0.043451,2589.488449,1.253425,1.401303,0.016209,3.198447,57.232534,0.273919,0.023346,0.497035,-0.096339,0.006131,88.659676,40.438795,-0.675806,-0.212649,75.966179,0.016216,-0.162586,0.585004,0.754837,0.410039,-1.676592,1.352786,-4005.811307,0.044559,-0.020241,0.959202,0.656116,5.676692,3.802178,249.715732,1.885284,88.970673,0.0
